grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL,Pack Out %,kqf_pre,kqf_final,Lot Pack Out,Useable w3% allow,"Useable 
w 3 % Allow",GTLID,BogID,# Totes,"Ave Bin 
Wgt.",NetWeight
Gate02,10/13/2014,E5a,"2,628",3385,1.5,0,28,ST,"13,800",98.43%,2,4,"13,583","13,583",,,,,,
Gate02,10/13/2014,E5a,"2,630",3381,2.45,0,27,ST,"50,040",97.61%,2,4,"48,845","48,845",,,,,,
Gate02,10/13/2014,E4a,"2,632",3388,1.19,0,29,HO,"46,500",96.28%,2,4,"44,768","44,768",,,,,,
Gate02,10/13/2014,E4a,"2,644",3405,2.1,0,41,HO,"41,120",95.72%,2,4,"39,360","39,360",,,,,,
Gate02,10/13/2014,E4a,"2,663",3395,5.5,0,51,HO,"50,900",93.73%,2,4,"47,709","47,709",,,,,,
Grew02,10/13/2014,ROCK,"2,637",3394,4.6,0,53,ST,"46,380",90.52%,2,4,"41,983","41,311",,,,,,
Hamb03,10/13/2014,COOMBE,"2,624",3379,1.38,0,27,EB,"5,180",93.13%,2,4,"4,824","4,824",,,,,,
Harj01,10/13/2014,BYRN11,"2,638",3397,1.4,0,44,ST,"47,980",96.50%,2,4,"46,302","46,302",,,,,,
Harj01,10/13/2014,BYRN11,"2,645",3406,0.93,0,47,ST,"50,760",98.38%,2,4,"49,939","49,939",,,,,,
Krav01,10/13/2014,Ebrwtr,"2,639",3398,2.05,0,31,ST,"38,180",93.90%,2,4,"35,850","35,850",,,,,,
Krav01,10/13/2014,Ebrwtr,"2,647",3409,1,0,40,ST,"41,900",96.64%,2,4,"40,492","40,492",,,,,,
Padu01,10/13/2014,Rock#4,"2,640",3399,8.03,0,23,ST,"13,460",94.15%,2,4,"12,673","12,036",,,,,,
Padu01,10/13/2014,Rock#7,"2,646",3408,8.06,0,37,ST,"5,840",91.85%,2,4,"5,364","5,093",,,,,,
Paqu04,10/13/2014,LP5,"2,627",3384,5.71,0,34,ST,"21,760",98.44%,2,4,"21,420","21,420",,,,,,
Paqu04,10/13/2014,LP5,"2,627",3392,5.71,0,34,ST,"12,140",98.44%,2,4,"11,951","11,951",,,,,,
Reze01,10/13/2014,Ell 7,"2,635",3391,2.34,0,32,ST,"59,140",92.82%,2,4,"54,894","54,894",,,,,,
Reze01,10/13/2014,Ell 6,"2,642",3402,2.06,0,37,ST,"36,040",96.66%,2,4,"34,837","34,837",,,,,,
Reze02,10/13/2014,#5B,"2,625",3380,1.03,0,35,MX,"28,560",92.91%,2,4,"26,534","26,534",,,,,,
Rich01,10/13/2014,Acush1,"2,626",3382,2.77,0,31,ST,"47,840",96.45%,2,4,"46,142","46,142",,,,,,
Rich01,10/13/2014,Acush1,"2,626",3383,2.77,0,31,ST,"37,720",96.45%,2,4,"36,382","36,382",,,,,,
Smit02,10/13/2014,HIGH3,"2,649",3407,2.35,0,39,ST,"50,860",93.09%,2,4,"47,347","47,347",,,,,,
Smit02,10/13/2014,HIGH2,"2,651",3400,2.91,0,42,ST,"49,660",92.47%,2,4,"45,920","45,920",,,,,,
Ward01,10/13/2014,#1,"2,623",3378,2.21,0,61,EB,"25,560",94.26%,2,4,"24,092","24,092",,,,,,
Ashl02,10/14/2014,15 A,"2,654",3415,2.08,0,37,EB,"42,920",96.21%,2,4,"41,293","41,293",,,,,,
Ashl02,10/14/2014,15 A,"2,654",3417,2.08,0,37,EB,"46,880",96.21%,2,4,"45,102","45,102",,,,,,
Ashl02,10/14/2014,15 A,"2,654",3421,2.08,0,37,EB,"44,780",96.21%,2,4,"43,082","43,082",,,,,,
Cham01,10/14/2014,Asnet,"2,656",3418,10.69,0,27,ST,"12,220",92.84%,2,4,"11,345","10,473",,,,,,
Deca03,10/14/2014,ZPD,"2,652",3413,0,0,,PD,"7,440",99.93%,2,4,"7,435","7,435",,,,,,
Deca03,10/14/2014,ZPD,"2,652",3428,0,0,,PD,840,99.93%,2,4,839,839,,,,,,
Deca03,10/14/2014,ZPD,"2,652",3429,0,0,,PD,"2,080",99.93%,2,4,"2,079","2,079",,,,,,
Harj01,10/14/2014,BYRN10,"2,653",3412,0.87,0,33,ST,"47,900",98.31%,2,4,"47,090","47,090",,,,,,
Harj01,10/14/2014,BYRN10,"2,653",3414,0.87,0,33,ST,"43,980",98.31%,2,4,"43,236","43,236",,,,,,
Harj01,10/14/2014,BYRN10,"2,653",3419,0.87,0,33,ST,"51,500",98.31%,2,4,"50,629","50,629",,,,,,
Harj01,10/14/2014,BYRN10,"2,659",3423,1.21,0,27,ST,"47,740",96.17%,2,4,"45,913","45,913",,,,,,
Harj01,10/14/2014,BYRNE9,"2,661",3427,1.68,0,32,ST,"52,160",96.51%,2,4,"50,342","50,342",,,,,,
Harj01,10/14/2014,BYRNE7,"2,664",3431,1.55,0,27,ST,"44,100",96.49%,2,4,"42,553","42,553",,,,,,
Harj01,10/14/2014,BYRNE7,"2,664",3433,1.55,0,27,ST,"47,380",96.49%,2,4,"45,717","45,717",,,,,,
Harj01,10/14/2014,BYRNE7,"2,668",3435,1.21,0,28,ST,"50,720",96.54%,2,4,"48,967","48,967",,,,,,
Henr03,10/14/2014,COLLIN,"2,655",3416,0.89,0,59,OE,"1,800",100.28%,2,4,"1,805","1,805",,,,,,
Lamb01,10/14/2014,A,"2,662",3430,8.3,0,37,OS,"36,860",92.99%,2,4,"34,277","32,460",,,,,,
Liff01,10/14/2014,RLC,"",,,,,HO,"","",2,4,"","",,,,,,
Liff01,10/14/2014,All,"2,666",3432,9.5,0,36,ST,"12,240",92.68%,2,4,"11,344","10,607",,,,,,
Morr02,10/14/2014,Thomst,"2,657",3420,1.11,0,27,ST,"27,080",94.41%,2,4,"25,566","25,566",,,,,,
Morr02,10/14/2014,Thomst,"2,660",3426,2.6,0,28,ST,"37,700",95.37%,2,4,"35,956","35,956",,,,,,
Reze01,10/14/2014,Ell 5,"2,650",3411,1.93,0,28,ST,"40,360",97.77%,2,4,"39,461","39,461",,,,,,
Reze01,10/14/2014,Lyon 4,"2,658",3422,7.15,0,55,ST,"39,800",90.29%,2,4,"35,935","34,444",,,,,,
Reze01,10/14/2014,Lyon 3,"2,667",3434,9.72,0,42,ST,"53,100",95.14%,2,4,"50,520","47,125",,,,,,
Smit02,10/14/2014,HIGH3,"2,649",3410,2.35,0,39,ST,"49,980",93.09%,2,4,"46,527","46,527",,,,,,
Smit02,10/14/2014,HIGH3,"2,669",3424,8.22,0,41,ST,"52,460",94.09%,2,4,"49,359","46,782",,,,,,
Deca03,10/15/2014,ZPD,"2,681",3448,0,0,,PD,"12,360",98.74%,2,4,"12,204","12,204",,,,,,
Dvor01,10/15/2014,High 3,"2,676",3443,0.92,0,24,HO,"14,740",92.84%,2,4,"13,685","13,685",,,,,,
Dvor01,10/15/2014,High 3,"2,680",3447,1.55,0,30,HO,"8,620",92.60%,2,4,"7,982","7,982",,,,,,
Grew02,10/15/2014,ROCK,"2,673",3440,7.21,0,32,EB,"27,220",81.29%,2,4,"22,126","21,195",,,,,,
Hann03,10/15/2014,MEL A1,"2,685",3452,1.78,0,36,ST,"23,820",94.32%,2,4,"22,468","22,468",,,,,,
Harj01,10/15/2014,BYRNE8,"2,672",3438,1.65,0,28,ST,"43,960",95.41%,2,4,"41,944","41,944",,,,,,
Harj01,10/15/2014,BYRNE8,"2,672",3439,1.65,0,28,ST,"52,440",95.41%,2,4,"50,036","50,036",,,,,,
Harj01,10/15/2014,BYRNE6,"2,677",3444,1.42,0,33,ST,"48,020",96.47%,2,4,"46,326","46,326",,,,,,
Harj01,10/15/2014,BYRNE6,"2,679",3446,1.25,0,36,ST,"44,500",97.73%,2,4,"43,489","43,489",,,,,,
Harj01,10/15/2014,BYRNE5,"2,682",3449,0.92,0,30,ST,"47,580",96.49%,2,4,"45,910","45,910",,,,,,
Harj01,10/15/2014,BYRNE5,"2,686",3453,1.3,0,27,ST,"50,820",97.56%,2,4,"49,579","49,579",,,,,,
Medi01,10/15/2014,A9,"2,684",3451,2.12,0,24,HO,"10,160",97.78%,2,4,"9,934","9,934",,,,,,
Paqu04,10/15/2014,LP1,"2,671",3437,1.3,0,31,HO,"6,320",99.27%,2,4,"6,274","6,274",,,,,,
Paqu04,10/15/2014,LP1,"2,675",3442,2.97,0,23,MX,"29,380",97.22%,2,4,"28,562","28,562",,,,,,
Reze01,10/15/2014,Lyon 3,"2,670",3436,4.19,0,33,ST,"22,960",92.81%,2,4,"21,309","21,055",,,,,,
Reze01,10/15/2014,Lyon 2,"2,674",3441,2.85,0,44,ST,"55,640",97.01%,2,4,"53,976","53,976",,,,,,
Reze01,10/15/2014,Lyon 2,"2,678",3445,3.56,0,32,ST,"41,900",95.56%,2,4,"40,038","40,038",,,,,,
Reze01,10/15/2014,Lyon 1,"2,683",3450,2.84,0,41,ST,"31,260",93.14%,2,4,"29,115","29,115",,,,,,
Ashl02,10/16/2014,4 S,"2,694",3461,2.13,0,30,ST,"40,720",97.50%,2,4,"39,703","39,703",,,,,,
Ashl02,10/16/2014,4 S,"2,700",3472,2.27,0,27,ST,"46,860",95.68%,2,4,"44,834","44,834",,,,,,
Ashl02,10/16/2014,4 S,"2,700",3476,2.27,0,27,ST,"37,060",95.68%,2,4,"35,457","35,457",,,,,,
Deca03,10/16/2014,ZPD,"2,693",3460,0,0,,PD,"7,880",99.56%,2,4,"7,845","7,845",,,,,,
Deca03,10/16/2014,ZPD,"2,693",3463,0,0,,PD,820,99.56%,2,4,816,816,,,,,,
Deca03,10/16/2014,ZPD,"2,693",3479,0,0,,PD,"4,140",99.56%,2,4,"4,122","4,122",,,,,,
DeMo01,10/16/2014,1,"2,708",3475,3.96,0,38,OS,"47,960",93.82%,2,4,"44,996","44,996",,,,,,
DeMo01,10/16/2014,1,"2,708",3487,3.96,0,38,OS,"45,640",93.82%,2,4,"42,819","42,819",,,,,,
Gate03,10/16/2014,FRONT,"2,692",3459,1.72,0,41,HO,"52,700",95.20%,2,4,"50,170","50,170",,,,,,
Gate03,10/16/2014,FRONT,"2,692",3462,1.72,0,41,HO,"45,240",95.20%,2,4,"43,068","43,068",,,,,,
Gate03,10/16/2014,FRONT,"2,698",3469,2,0,34,HO,"21,920",95.79%,2,4,"20,997","20,997",,,,,,
Hann01,10/16/2014,D-1,"2,703",3478,5.56,0,39,ST,"59,560",96.39%,2,4,"57,409","55,940",,,,,,
Hann01,10/16/2014,D-1,"2,703",3483,5.56,0,39,ST,"38,500",96.39%,2,4,"37,110","36,160",,,,,,
Hann03,10/16/2014,MEL A2,"2,690",3457,1.34,0,53,ST,"51,740",96.02%,2,4,"49,683","49,683",,,,,,
Hann03,10/16/2014,MEL A3,"2,697",3468,1.17,0,49,ST,"49,580",95.31%,2,4,"47,257","47,257",,,,,,
Harj01,10/16/2014,BYRNE4,"2,695",3464,1.31,0,34,ST,"43,860",96.07%,2,4,"42,138","42,138",,,,,,
Harj01,10/16/2014,BYRNE4,"2,695",3466,1.31,0,34,ST,"50,300",96.07%,2,4,"48,326","48,326",,,,,,
Harj01,10/16/2014,BYRNE3,"2,701",3473,0.88,0,29,ST,"47,700",96.28%,2,4,"45,928","45,928",,,,,,
Harj01,10/16/2014,BYRNE3,"2,701",3477,0.88,0,29,ST,"43,800",96.28%,2,4,"42,172","42,172",,,,,,
Harj01,10/16/2014,BYRNE3,"2,701",3482,0.88,0,29,ST,"52,340",96.28%,2,4,"50,395","50,395",,,,,,
Jenn01,10/16/2014,3,"2,704",3480,1.77,0,28,ST,"42,560",95.46%,2,4,"40,629","40,629",,,,,,
Jenn01,10/16/2014,3,"2,704",3481,1.77,0,28,ST,"42,220",95.46%,2,4,"40,304","40,304",,,,,,
Liff01,10/16/2014,RLC,"2,688",3456,4.78,0,42,MX,"17,000",87.06%,2,4,"14,800","14,537",,,,,,
Medi01,10/16/2014,A9,"2,699",3470,2.64,0,26,HO,"20,300",96.09%,2,4,"19,507","19,507",,,,,,
Norr01,10/16/2014,A-7,"2,689",3455,8.57,0,41,MX,"20,860",81.13%,2,4,"16,923","15,980",,,,,,
Norr01,10/16/2014,A8A,"2,706",3485,5.06,0,35,ST,"20,680",89.75%,2,4,"18,560","18,178",,,,,,
Pava01,10/16/2014,#3,"2,691",3458,3.25,0,57,HO,"19,560",96.47%,2,4,"18,870","18,870",,,,,,
Pink02,10/16/2014,#9,"2,705",3484,1.69,0,35,ST,"40,860",93.74%,2,4,"38,302","38,302",,,,,,
Pink02,10/16/2014,#10,"2,707",3486,3.3,0,36,ST,"27,120",94.42%,2,4,"25,607","25,607",,,,,,
Reze01,10/16/2014,Lyon 1,"2,687",3454,3.51,0,37,ST,"34,140",91.45%,2,4,"31,220","31,061",,,,,,
Reze01,10/16/2014,Ell 1,"2,696",3465,0.8,0,39,HO,"26,880",96.08%,2,4,"25,825","25,825",,,,,,
Reze01,10/16/2014,Ell 2,"2,702",3474,1.88,0,37,HO,"17,600",96.06%,2,4,"16,906","16,906",,,,,,
Smit02,10/16/2014,1-Mar,"2,723",3471,9.44,0,,HO,"23,700",88.63%,2,4,"21,006","19,653",,,,,,
Smit02,10/16/2014,2-Mar,"2,724",3467,3.46,0,37,ST,"49,040",89.19%,2,4,"43,739","43,538",,,,,,
Ashl02,10/17/2014,3 S,"2,720",3512,1.16,0,31,ST,"41,220",96.92%,2,4,"39,951","39,951",,,,,,
Ashl02,10/17/2014,3 S,"2,720",3514,1.16,0,31,ST,"32,200",96.92%,2,4,"31,209","31,209",,,,,,
Bett01,10/17/2014,11,"2,718",3507,4.6,0,36,ST,"37,440",87.31%,2,4,"32,688","32,165",,,,,,
Hann01,10/17/2014,D17,"2,710",3489,2.4,0,40,ST,"57,140",96.24%,2,4,"54,993","54,993",,,,,,
Hann01,10/17/2014,D17,"2,710",3490,2.4,0,40,ST,"49,140",96.24%,2,4,"47,294","47,294",,,,,,
Hann01,10/17/2014,D17,"2,710",3493,2.4,0,40,ST,"21,120",96.24%,2,4,"20,326","20,326",,,,,,
Hann01,10/17/2014,D17,"2,710",3496,2.4,0,40,ST,"38,560",96.24%,2,4,"37,111","37,111",,,,,,
Hann01,10/17/2014,D2,"2,716",3502,1.63,0,51,ST,"50,580",95.12%,2,4,"48,111","48,111",,,,,,
Hann01,10/17/2014,D2,"2,719",3511,2.8,0,49,ST,"58,460",95.12%,2,4,"55,607","55,607",,,,,,
Hann01,10/17/2014,D2,"2,719",3515,2.8,0,49,ST,"50,620",95.12%,2,4,"48,150","48,150",,,,,,
Harj01,10/17/2014,BRUF#1,"2,711",3491,1.12,0,38,HO,"45,740",95.58%,2,4,"43,718","43,718",,,,,,
Harj01,10/17/2014,BYRNE2,"2,714",3497,1.33,0,28,ST,"48,200",97.16%,2,4,"46,833","46,833",,,,,,
Harj01,10/17/2014,BYRNE2,"2,714",3500,1.33,0,28,ST,"51,820",97.16%,2,4,"50,350","50,350",,,,,,
Harj01,10/17/2014,BYRNE2,"2,714",3504,1.33,0,28,ST,"47,180",97.16%,2,4,"45,842","45,842",,,,,,
Harj01,10/17/2014,BYRNE2,"2,714",3509,1.33,0,28,ST,"44,940",97.16%,2,4,"43,666","43,666",,,,,,
Harj01,10/17/2014,BYRNE1,"2,722",3516,0.97,0,30,ST,"52,780",96.09%,2,4,"50,718","50,718",,,,,,
Kopa01,10/17/2014,Sat 2,"2,713",3495,7.3,0,41,BL,"15,000",85.25%,2,4,"12,788","12,238",,,,,,
Kopa01,10/17/2014,11,"2,721",3508,1.61,0,28,ST,"16,600",89.87%,2,4,"14,919","14,919",,,,,,
Lamb01,10/17/2014,A,"2,712",3492,11.25,0,43,OS,"36,340",85.99%,2,4,"31,250","28,672",,,,,,
Lamb01,10/17/2014,A,"2,712",3494,11.25,0,43,OS,"17,100",85.99%,2,4,"14,705","13,492",,,,,,
Lamb01,10/17/2014,A,"2,712",3499,11.25,0,43,OS,"36,280",85.99%,2,4,"31,199","28,625",,,,,,
Liff01,10/17/2014,All,"2,709",3488,3.14,0,43,HO,"19,540",91.48%,2,4,"17,876","17,851",,,,,,
Paqu05,10/17/2014,PH2,"2,715",3501,1.88,0,41,ST,"28,340",97.69%,2,4,"27,685","27,685",,,,,,
Paqu05,10/17/2014,PH2,"2,715",3506,1.88,0,41,ST,"21,420",97.69%,2,4,"20,925","20,925",,,,,,
Paqu05,10/17/2014,PH2,"2,715",3513,1.88,0,41,ST,"28,740",97.69%,2,4,"28,076","28,076",,,,,,
Pink01,10/17/2014,Mil#1,"2,717",3505,6.14,0,33,HO,"17,080",82.97%,2,4,"14,171","13,726",,,,,,
Smit02,10/17/2014,M-3,"2,725",3498,2.32,0,32,ST,"51,340",94.71%,2,4,"48,623","48,623",,,,,,
Smit02,10/17/2014,4-Mar,"2,728",3503,1.05,0,33,ST,"50,660",93.47%,2,4,"47,350","47,350",,,,,,
Smit02,10/17/2014,4-Mar,"2,728",3510,1.05,0,33,ST,"39,280",93.47%,2,4,"36,713","36,713",,,,,,
Bett01,10/18/2014,6,"2,733",3524,4.12,0,51,HO,"41,480",93.92%,2,4,"38,960","38,524",,,,,,
Bott02,10/18/2014,13,"2,734",3525,5.62,0,48,EB,"17,000",79.72%,2,4,"13,553","13,198",,,,,,
DeMo01,10/18/2014,4,"2,738",3523,2.3,0,26,OS,"25,720",92.99%,2,4,"23,916","23,916",,,,,,
Gate03,10/18/2014,BACKWO,"2,731",3521,1.84,0,38,HO,"50,440",96.08%,2,4,"48,465","48,465",,,,,,
Gate03,10/18/2014,BACKWO,"2,731",3527,1.84,0,38,HO,"45,480",96.08%,2,4,"43,699","43,699",,,,,,
Gate03,10/18/2014,BACKWO,"2,737",3529,1.35,0,37,HO,"4,640",95.60%,2,4,"4,436","4,436",,,,,,
Hamb03,10/18/2014,COOMBE,"2,739",3532,1.88,0,38,MX,"49,500",95.16%,2,4,"47,105","47,105",,,,,,
Hann01,10/18/2014,D2,"2,730",3520,3.07,0,51,ST,"59,580",96.77%,2,4,"57,658","57,658",,,,,,
Harj01,10/18/2014,BYRNE1,"2,727",3518,1.01,0,36,ST,"44,400",95.80%,2,4,"42,535","42,535",,,,,,
Paqu03,10/18/2014,COL2AC,"2,736",3530,3.6,0,70,EB,"19,800",87.93%,2,4,"17,411","17,307",,,,,,
Paqu05,10/18/2014,PH1,"2,726",3517,1.07,0,44,ST,"12,220",95.65%,2,4,"11,688","11,688",,,,,,
Pink01,10/18/2014,Mil#2,"2,732",3522,3.53,0,35,ST,"17,660",83.91%,2,4,"14,819","14,741",,,,,,
Pink01,10/18/2014,Mil#2,"2,732",3531,3.53,0,35,ST,"9,480",83.91%,2,4,"7,955","7,913",,,,,,
Ward01,10/18/2014,#8,"2,729",3519,2.26,0,41,ST,"24,480",96.91%,2,4,"23,724","23,724",,,,,,
Ward01,10/18/2014,#7,"2,735",3526,2.47,0,34,ST,"41,580",95.10%,2,4,"39,545","39,545",,,,,,
Ward01,10/18/2014,#7,"2,735",3528,2.47,0,34,ST,"29,940",95.10%,2,4,"28,474","28,474",,,,,,
Beat01,10/20/2014,Lowspl,"",,,,,HO,"","",2,4,"","",,,,,,
Beat01,10/20/2014,Lowspl,"",,,,,HO,"","",2,4,"","",,,,,,
Deca03,10/20/2014,ZPD,"2,749",3544,0,0,,PD,"5,880",95.60%,2,4,"5,621","5,621",,,,,,
Deca03,10/20/2014,ZPD,"2,765",3562,0,0,,PD,"8,400",99.44%,2,4,"8,353","8,353",,,,,,
Fiel05,10/20/2014,EB,"2,754",3550,4.15,0,58,EB,"14,180",95.30%,2,4,"13,514","13,514",,,,,,
Fiel05,10/20/2014,ST,"2,764",3561,6.63,0,44,ST,"15,860",96.65%,2,4,"15,328","14,772",,,,,,
Hann01,10/20/2014,D-11,"2,748",3543,2.94,0,51,MX,"58,920",97.22%,2,4,"57,282","57,282",,,,,,
Hann01,10/20/2014,D12,"2,752",3548,2,0,45,HO,"38,360",93.37%,2,4,"35,818","35,818",,,,,,
Hann01,10/20/2014,C11,"2,762",3558,2,0,38,HO,"60,900",96.29%,2,4,"58,640","58,640",,,,,,
Hann01,10/20/2014,C11,"2,763",3560,1.74,0,33,HO,"14,740",97.05%,2,4,"14,305","14,305",,,,,,
Henr03,10/20/2014,COLLIN,"2,743",3539,3.3,0,70,OS,"1,840",101.52%,2,4,"1,868","1,868",,,,,,
Jenn01,10/20/2014,2,"2,758",3554,0.7,0,38,ST,"50,180",96.52%,2,4,"48,436","48,436",,,,,,
Jenn01,10/20/2014,1,"2,759",3555,1.24,0,35,ST,"26,980",95.65%,2,4,"25,808","25,808",,,,,,
Jenn01,10/20/2014,1,"2,759",3559,1.24,0,35,ST,"38,880",95.65%,2,4,"37,190","37,190",,,,,,
Norr01,10/20/2014,A-9,"2,740",3533,4.89,0,35,HO,"35,920",85.28%,2,4,"30,632","30,053",,,,,,
Padu01,10/20/2014,Rock#3,"2,746",3541,2.57,0,34,ST,"16,360",87.59%,2,4,"14,329","14,329",,,,,,
Padu01,10/20/2014,Rock#3,"2,751",3547,10.4,0,28,ST,"16,540",84.98%,2,4,"14,055","13,015",,,,,,
Padu01,10/20/2014,Rock#3,"2,757",3553,3.62,0,29,ST,"16,620",87.74%,2,4,"14,583","14,583",,,,,,
Padu01,10/20/2014,Rock#3,"2,760",3556,9.5,0,32,ST,"16,580",90.41%,2,4,"14,990","14,016",,,,,,
Paqu05,10/20/2014,PH1,"2,741",3536,2.22,0,55,ST,"27,100",97.52%,2,4,"26,429","26,429",,,,,,
Paqu05,10/20/2014,PH1,"2,747",3542,4.16,0,37,ST,"22,100",93.99%,2,4,"20,772","20,772",,,,,,
Paqu05,10/20/2014,PH1,"2,753",3549,3.91,0,48,ST,"29,360",96.97%,2,4,"28,470","28,470",,,,,,
Paqu05,10/20/2014,PH1,"2,761",3557,3.49,0,45,ST,"20,240",97.90%,2,4,"19,815","19,815",,,,,,
Pink01,10/20/2014,Mil#3,"2,742",3537,3.38,0,55,ST,"16,860",88.04%,2,4,"14,844","14,844",,,,,,
Pink01,10/20/2014,Mil#3,"2,742",3538,3.38,0,55,ST,"14,320",88.04%,2,4,"12,608","12,608",,,,,,
Pink01,10/20/2014,Mil#3,"2,755",3551,2.89,0,31,ST,"15,400",84.51%,2,4,"13,014","13,014",,,,,,
Pink01,10/20/2014,Mil#3,"2,756",3552,3.2,0,44,ST,"15,040",94.54%,2,4,"14,219","14,191",,,,,,
Rich01,10/20/2014,Acush2,"2,745",3534,1.23,0,41,HO,"47,760",96.03%,2,4,"45,864","45,864",,,,,,
Rich01,10/20/2014,Acush2,"2,750",3535,2.69,0,38,HO,"25,440",93.41%,2,4,"23,764","23,764",,,,,,
Sull02,10/20/2014,Bog #1,"2,744",3540,2.7,0,60,EB,"7,020",95.64%,2,4,"6,714","6,714",,,,,,
Bett01,10/21/2014,9,"2,779",3578,4.89,0,44,HO,"28,280",87.06%,2,4,"24,621","24,156",,,,,,
Bral01,10/21/2014,#5A,"2,770",3568,2.7,0,40,ST,"48,220",95.18%,2,4,"45,898","45,898",,,,,,
Bral01,10/21/2014,#5A,"2,780",3577,3.65,0,38,ST,"48,420",96.14%,2,4,"46,552","46,552",,,,,,
Dvor01,10/21/2014,High 2,"2,771",3569,1.52,0,38,HO,"15,100",96.54%,2,4,"14,577","14,577",,,,,,
Dvor01,10/21/2014,High 2,"2,778",3576,0.45,0,36,HO,"15,080",95.72%,2,4,"14,434","14,434",,,,,,
Dvor01,10/21/2014,High 2,"2,786",3584,0.8,0,34,HO,"14,720",96.01%,2,4,"14,132","14,132",,,,,,
Fiel05,10/21/2014,ST,"2,768",3565,3.6,0,44,ST,"16,220",94.28%,2,4,"15,293","15,293",,,,,,
Fiel05,10/21/2014,ST,"2,768",3566,3.6,0,44,ST,"9,740",94.28%,2,4,"9,183","9,183",,,,,,
Hamb01,10/21/2014,MM,"2,774",3572,1.72,0,40,MX,"47,320",96.36%,2,4,"45,599","45,599",,,,,,
Hamb01,10/21/2014,MM,"2,783",3581,2.2,0,65,MX,"14,560",91.96%,2,4,"13,390","13,390",,,,,,
Hann01,10/21/2014,C12,"2,766",3563,1.1,0,37,HO,"28,700",94.21%,2,4,"27,039","27,039",,,,,,
Hann01,10/21/2014,C 1,"2,769",3567,1.53,0,37,HO,"51,640",94.08%,2,4,"48,585","48,585",,,,,,
Hann01,10/21/2014,C 1,"2,777",3575,1.1,0,36,HO,"40,820",94.34%,2,4,"38,510","38,510",,,,,,
Kopa01,10/21/2014,Satuit,"2,773",3571,2.33,0,44,BL,"23,200",76.88%,2,4,"17,835","17,835",,,,,,
Kopa01,10/21/2014,Satuit,"2,784",3582,6.83,0,49,BL,"11,780",77.88%,2,4,"9,174","8,823",,,,,,
Norr01,10/21/2014,A-13,"2,775",3573,4.75,0,72,EB,"23,800",89.70%,2,4,"21,349","21,349",,,,,,
Norr01,10/21/2014,A-3,"2,781",3579,9.22,0,59,MX,"45,700",83.31%,2,4,"38,072","35,704",,,,,,
Padu01,10/21/2014,Rock#3,"2,772",3570,6.7,0,30,ST,"15,980",90.84%,2,4,"14,517","13,980",,,,,,
Padu01,10/21/2014,Rock#3,"2,776",3574,4.3,0,41,ST,"6,940",91.56%,2,4,"6,354","6,271",,,,,,
Paqu05,10/21/2014,PH4,"2,782",3580,1.76,0,41,ST,"23,720",96.91%,2,4,"22,987","22,987",,,,,,
Pink01,10/21/2014,CHER01,"2,767",3564,3.9,0,48,HO,"17,760",88.45%,2,4,"15,708","15,567",,,,,,
Pink01,10/21/2014,CHER02,"2,785",3583,4.66,0,40,HO,"16,640",88.32%,2,4,"14,697","14,453",,,,,,
Ashl02,10/22/2014,4 STAR,"2,790",3589,3.29,0,33,ST,"41,880",95.10%,2,4,"39,828","39,828",,,,,,
Ashl02,10/22/2014,4 STAR,"2,796",3595,0.96,0,26,HO,"48,520",95.74%,2,4,"46,455","46,455",,,,,,
Ashl02,10/22/2014,4 STAR,"2,796",3599,0.96,0,26,HO,"18,780",95.74%,2,4,"17,981","17,981",,,,,,
Ashl02,10/22/2014,11 S,"2,801",3604,1.29,0,36,ST,"46,440",95.95%,2,4,"44,559","44,559",,,,,,
Ashl02,10/22/2014,11 S,"2,802",3606,0.83,0,49,ST,"40,740",96.01%,2,4,"39,115","39,115",,,,,,
Bral01,10/22/2014,#5A,"2,787",3585,2.93,0,40,ST,"48,240",92.04%,2,4,"44,399","44,399",,,,,,
Bral01,10/22/2014,#5A,"2,787",3586,2.93,0,40,ST,"25,600",92.04%,2,4,"23,561","23,561",,,,,,
Cako01,10/22/2014,MAIN,"2,798",3598,7.86,0,44,OS,"12,440",84.72%,2,4,"10,539","10,027",,,,,,
Deca03,10/22/2014,ZPD,"2,794",3593,0,0,,PD,"3,540",97.49%,2,4,"3,451","3,451",,,,,,
Dvor01,10/22/2014,High 2,"2,793",3592,0.67,0,36,HO,"13,880",96.33%,2,4,"13,370","13,370",,,,,,
Hamb03,10/22/2014,COOMBE,"2,792",3591,0.88,0,35,EB,"12,360",89.22%,2,4,"11,028","11,028",,,,,,
Hann01,10/22/2014,C 2,"2,795",3594,1.1,0,41,HO,"31,520",94.44%,2,4,"29,768","29,768",,,,,,
Hann01,10/22/2014,C 4,"2,797",3596,0.28,0,42,HO,"13,540",93.09%,2,4,"12,604","12,604",,,,,,
Hann01,10/22/2014,C 3,"2,800",3601,0.21,0,40,HO,"38,820",93.81%,2,4,"36,416","36,416",,,,,,
Mere01,10/22/2014,BigBog,"2,799",3600,1.26,0,36,ST,"49,840",96.00%,2,4,"47,845","47,845",,,,,,
Mere01,10/22/2014,BigBog,"2,799",3602,1.26,0,36,ST,"49,480",96.00%,2,4,"47,500","47,500",,,,,,
Mere01,10/22/2014,BigBog,"2,799",3603,1.26,0,36,ST,"49,760",96.00%,2,4,"47,768","47,768",,,,,,
