grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL ,Lot Pack Out,Pack Out %,"Useable 
w 3 % Allow",kqf_pre,kqf_final
Youn01,10/13/2015,Mdw St,"3,169",4161,2.26,0,32,MX,"21,780","20,912",96.01%,"20,912",5,7
Alle02,10/14/2015,C-3,"3,182",4173,2.95,0,32,ST,"48,040","46,674",97.16%,"46,674",5,7
Alle02,10/14/2015,C-3,"3,182",4177,2.95,0,32,ST,"17,760","17,255",97.16%,"17,255",5,7
Alle02,10/14/2015,C-1,"3,187",4186,1.4,0,35,EB,"51,040","49,022",96.05%,"49,022",5,7
Alle02,10/14/2015,C-5,"3,196",4196,2.3,0,29,EB,"46,460","45,159",97.20%,"45,159",5,7
Alle02,10/14/2015,C-5,"3,202",4203,3.44,0,69,EB,"49,520","47,311",95.54%,"47,311",5,7
Ashl02,10/14/2015,15 A,"3,184",4175,3.77,0,44,MX,"42,680","38,802",90.91%,"38,802",5,7
Ashl02,10/14/2015,15 A,"3,184",4180,3.77,0,44,MX,"43,360","39,420",90.91%,"39,420",5,7
Ashl02,10/14/2015,15 A,"3,184",4185,3.77,0,44,MX,"41,800","38,002",90.91%,"38,002",5,7
Ashl02,10/14/2015,15 A,"3,191",4191,3,0,44,MX,"42,660","38,962",91.33%,"38,962",5,7
Ashl02,10/14/2015,15 A,"3,194",4194,3.9,0,44,MX,"43,680","39,264",89.89%,"39,264",5,7
Ashl02,10/14/2015,15 A,"3,199",4200,8.65,0,47,MX,"43,420","39,179",90.23%,"39,179",5,7
Deca01,10/14/2015,CAR09,"3,200",4201,1.5,0,28,ST,"15,420","14,424",93.54%,"14,424",5,7
Deca03,10/14/2015,ZPD,"3,157",4179,,,,PD,820,815,99.43%,815,5,7
Deca03,10/14/2015,ZPD,"3,157",4199,,,,PD,"4,580","4,554",99.43%,"4,554",5,7
DeMo01,10/14/2015,2,"3,198",4198,6.4,0,21,OS,"45,120","42,816",94.89%,"41,360",5,7
Mere01,10/14/2015,Adrein,"3,181",4172,1,0,22,ST,"39,140","36,656",93.65%,"36,656",5,7
Mere01,10/14/2015,Adrein,"3,192",4182,1.7,0,47,ST,"8,720","8,406",96.40%,"8,406",5,7
Mere01,10/14/2015,Adrein,"3,205",4176,0.3,0,25,ST,"49,800","47,061",94.50%,"47,061",5,7
Pink01,10/14/2015,Mil#2,"3,186",4183,10.2,0,29,ST,"16,560","13,761",83.10%,"12,770",5,7
Pink01,10/14/2015,Mil#2,"3,188",4187,8.3,0,26,ST,"18,420","14,958",81.21%,"14,165",5,7
Pink01,10/14/2015,Mil#2,"3,193",4193,10.48,0,28,ST,"15,440","13,014",84.29%,"12,041",5,7
Pink02,10/14/2015,#3,"3,189",4188,2.5,0,31,MX,"15,580","13,539",86.90%,"13,539",5,7
Reze02,10/14/2015,#10,"3,183",4174,0.87,0,28,ST,"56,860","55,041",96.80%,"55,041",5,7
Reze02,10/14/2015,#10,"3,183",4181,0.87,0,28,ST,"48,940","47,374",96.80%,"47,374",5,7
Reze02,10/14/2015,#10,"3,183",4184,0.87,0,28,ST,"40,160","38,875",96.80%,"38,875",5,7
Reze02,10/14/2015,#10,"3,190",4189,0.63,0,23,ST,"22,880","21,827",95.40%,"21,827",5,7
Reze02,10/14/2015,#14,"3,195",4195,1.48,0,20,ST,"54,440","52,755",96.90%,"52,755",5,7
Reze02,10/14/2015,#14,"3,197",4197,2.8,0,26,ST,"22,060","21,058",95.46%,"21,058",5,7
Reze02,10/14/2015,#14,"3,201",4202,4.34,0,33,ST,"46,740","45,922",98.25%,"45,307",5,7
Wain03,10/14/2015,#1,"3,203",4190,4.8,0,19,ST,"37,680","34,716",92.13%,"34,716",5,7
Youn01,10/14/2015,Mdw St,"3,185",4178,3.08,0,38,MX,"19,180","18,080",94.26%,"18,080",5,7
Youn01,10/14/2015,Mdw St,"3,185",4192,3.08,0,38,MX,"3,520","3,318",94.26%,"3,318",5,7
Alle02,10/15/2015,C-5,"3,204",4204,1.5,0,27,EB,"3,940","3,830",97.21%,"3,830",5,7
Ashl02,10/15/2015,15 A,"3,208",4206,3.9,0,43,MX,"44,320","39,993",90.24%,"39,993",5,7
Ashl02,10/15/2015,15 A,"3,208",4209,3.9,0,43,MX,"21,240","19,166",90.24%,"19,166",5,7
Deca03,10/15/2015,ZPD,"3,157",4215,,,,PD,"5,360","5,329",99.43%,"5,329",5,7
Deca03,10/15/2015,ZPD,"3,157",4230,,,,PD,"5,300","5,270",99.43%,"5,270",5,7
Dvor01,10/15/2015,High 4,"3,216",4221,0.3,0,58,EB,"12,460","11,874",95.29%,"11,874",5,7
Dvor01,10/15/2015,High 4,"3,216",4233,0.3,0,58,EB,"9,040","8,614",95.29%,"8,614",5,7
,10/15/2015,E1,"3,211",4212,2.8,0,25,ST,"28,380","27,710",97.64%,"27,710",5,7
Gate02,10/15/2015,E1,"3,211",4217,2.8,0,25,ST,"47,660","46,535",97.64%,"46,535",5,7
Gate02,10/15/2015,E1,"3,211",4223,2.8,0,25,ST,"27,040","26,402",97.64%,"26,402",5,7
Gate02,10/15/2015,E1,"3,211",4225,2.8,0,25,ST,"51,580","50,362",97.64%,"50,362",5,7
Gate02,10/15/2015,E1,"3,221",4231,2.9,0,35,ST,"28,240","26,968",95.50%,"26,968",5,7
Gate02,10/15/2015,E1,"3,221",4232,2.9,0,35,ST,"50,940","48,645",95.50%,"48,645",5,7
Lamb01,10/15/2015,A,"3,207",4207,2.35,0,24,OS,"36,520","34,420",94.25%,"34,420",5,7
Norr02,10/15/2015,BS1,"3,210",4211,6.5,0,30,ST,"40,040","39,377",98.34%,"37,999",5,7
Norr02,10/15/2015,BS1,"3,215",4219,0.12,0,28,ST,"15,480","14,903",96.27%,"14,903",5,7
Padu01,10/15/2015,Rock#4,"3,213",4216,4.04,0,24,ST,"15,660","14,197",90.66%,"14,049",5,7
Padu01,10/15/2015,Rock#4,"3,218",4226,1.6,0,36,ST,"15,300","14,005",91.54%,"14,005",5,7
Padu01,10/15/2015,Rock#4,"3,222",4234,3.7,0,27,ST,"8,060","7,109",88.20%,"7,059",5,7
Paqu04,10/15/2015,LP3,"3,214",4218,2.5,0,55,EB,"29,220","27,706",94.82%,"27,706",5,7
Pink01,10/15/2015,Mil#3,"3,209",4210,3.15,0,27,ST,"17,280","15,275",88.40%,"15,275",5,7
Pink01,10/15/2015,Mil#3,"3,209",4213,3.15,0,27,ST,"16,540","14,621",88.40%,"14,621",5,7
Pink01,10/15/2015,Mil#3,"3,217",4224,4.1,0,38,ST,"17,180","15,643",91.05%,"15,643",5,7
Pink01,10/15/2015,Mil#3,"3,220",4229,5.3,0,30,ST,"16,140","14,702",91.09%,"14,702",5,7
Reze02,10/15/2015,#12,"3,206",4205,1.48,0,26,ST,"56,380","54,064",95.89%,"54,064",5,7
Reze02,10/15/2015,#12,"3,206",4208,1.48,0,26,ST,"35,160","33,716",95.89%,"33,716",5,7
Reze02,10/15/2015,#11,"3,212",4214,1.77,0,32,ST,"57,620","55,198",95.80%,"55,198",5,7
Reze02,10/15/2015,#11,"3,212",4222,1.77,0,32,ST,"48,140","46,117",95.80%,"46,117",5,7
Reze02,10/15/2015,#11,"3,212",4227,1.77,0,32,ST,"23,960","22,953",95.80%,"22,953",5,7
Reze02,10/15/2015,#13,"3,223",4235,1.85,0,28,ST,"56,800","53,004",93.32%,"53,004",5,7
Smit02,10/15/2015,HIGH2,"3,219",4228,0.97,0,33,ST,"51,240","48,478",94.61%,"48,478",5,7
Smit02,10/15/2015,HIGH3,"3,224",4236,1,0,38,ST,"50,000","48,118",96.24%,"48,118",5,7
Smit02,10/15/2015,HIGH2,"3,234",4220,1.6,0,30,ST,"51,000","46,427",91.03%,"46,427",5,7
Deca03,10/16/2015,ZPD,"3,157",4241,,,,PD,"6,300","6,264",99.43%,"6,264",5,7
Deca03,10/16/2015,ZPD,"3,227",4240,,,,PD,"5,120","5,034",98.32%,"5,034",5,7
Deca03,10/16/2015,ZPD,"3,227",4246,,,,PD,"2,280","2,242",98.32%,"2,242",5,7
Deca03,10/16/2015,ZPD,"3,227",4253,,,,PD,"5,540","5,447",98.32%,"5,447",5,7
Deca03,10/16/2015,ZPD,"3,227",4262,,,,PD,"5,260","5,171",98.32%,"5,171",5,7
Deca03,10/16/2015,ZPD,"3,227",4267,,,,PD,"3,300","3,244",98.32%,"3,244",5,7
DeMo01,10/16/2015,1,"3,240",4257,1,0,32,OH,"37,920","36,413",96.03%,"36,413",5,7
Gate02,10/16/2015,E2,"3,226",4239,0.9,0,30,ST,"36,360","34,888",95.95%,"34,888",5,7
Gate02,10/16/2015,E1,"3,228",4242,1,0,23,ST,"27,560","26,682",96.81%,"26,682",5,7
Gate02,10/16/2015,E2,"3,239",4255,0.68,0,27,ST,"52,240","50,404",96.48%,"50,404",5,7
Gate02,10/16/2015,E2,"3,239",4256,0.68,0,27,ST,"28,380","27,382",96.48%,"27,382",5,7
Hann03,10/16/2015,MEL A1,"3,225",4238,1.9,0,37,ST,"57,960","54,142",93.41%,"54,142",5,7
Hann03,10/16/2015,MEL A1,"3,232",4245,2.5,0,37,ST,"20,820","19,904",95.60%,"19,904",5,7
Hann03,10/16/2015,MEL A2,"3,235",4249,1.71,0,26,ST,"56,940","55,038",96.66%,"55,038",5,7
Hann03,10/16/2015,MEL A2,"3,235",4252,1.71,0,26,ST,"37,940","36,672",96.66%,"36,672",5,7
Hann03,10/16/2015,MEL A3,"3,246",4263,1.7,0,34,ST,"57,100","55,694",97.54%,"55,694",5,7
Lamb01,10/16/2015,A,"3,238",4254,0.82,0,30,OS,"37,040","35,336",95.40%,"35,336",5,7
Lamb01,10/16/2015,A,"3,244",4264,1.1,0,24,OS,"37,000","34,471",93.16%,"34,471",5,7
Padu01,10/16/2015,Rock#7,"3,241",4258,4.2,0,28,MX,"15,120","13,886",91.84%,"13,719",5,7
Padu01,10/16/2015,Rock#3,"3,247",4265,3.1,0,38,ST,"13,320","12,037",90.37%,"12,025",5,7
Pink01,10/16/2015,Mil#3,"3,229",4243,1,0,27,ST,"16,980","15,505",91.31%,"15,505",5,7
Pink01,10/16/2015,Mil#3,"3,229",4248,1,0,27,ST,"14,900","13,606",91.31%,"13,606",5,7
Pink01,10/16/2015,Mil#3,"3,242",4259,3.2,0,38,ST,"10,020","9,243",92.25%,"9,243",5,7
Reze02,10/16/2015,#13,"3,231",4244,0.9,0,27,ST,"48,040","45,481",94.67%,"45,481",5,7
Reze02,10/16/2015,#13,"3,233",4247,0.97,0,22,ST,"23,220","22,316",96.11%,"22,316",5,7
Reze02,10/16/2015,#13,"3,236",4250,1.6,0,26,ST,"35,380","33,499",94.68%,"33,499",5,7
Reze02,10/16/2015,#5B,"3,243",4260,1.55,0,22,MX,"46,680","44,518",95.37%,"44,518",5,7
Reze02,10/16/2015,#5B,"3,243",4266,1.55,0,22,MX,"36,980","35,267",95.37%,"35,267",5,7
Smit02,10/16/2015,HIGH3,"3,230",4237,1.6,0,42,ST,"50,760","47,648",93.87%,"47,648",5,7
Smit02,10/16/2015,3-Mar,"3,237",4251,2.2,0,32,ST,"52,420","49,885",95.16%,"49,885",5,7
Smit02,10/16/2015,3-Mar,"3,245",4261,2.3,0,38,ST,"33,840","32,530",96.13%,"32,530",5,7
Cham01,10/17/2015,Asnet,"3,259",4281,1.53,0,28,ST,"21,160","20,201",95.47%,"20,201",5,7
Cham01,10/17/2015,Asnet,"3,265",4287,1.64,0,47,ST,"23,040","21,736",94.34%,"21,736",5,7
Cham01,10/17/2015,Asnet,"3,265",4288,1.64,0,47,ST,"24,500","23,113",94.34%,"23,113",5,7
Cham01,10/17/2015,Asnet,"3,265",4292,1.64,0,47,ST,"3,600","3,396",94.34%,"3,396",5,7
Deca01,10/17/2015,Merry3,"3,270",4294,1.2,0,28,HO,"28,680","27,182",94.78%,"27,182",5,7
Dvor01,10/17/2015,High 1,"3,261",4283,1.1,0,38,EB,"14,340","13,274",92.57%,"13,274",5,7
Dvor01,10/17/2015,High 1,"3,273",4297,3.4,0,58,EB,"11,980","11,163",93.18%,"11,163",5,7
Gate02,10/17/2015,E2,"3,248",4269,1.3,0,33,ST,"39,520","38,174",96.59%,"38,174",5,7
Gate02,10/17/2015,E4a,"3,252",4273,1.5,0,31,HO,"28,880","27,764",96.14%,"27,764",5,7
Gate02,10/17/2015,E4a,"3,253",4274,1.4,0,29,HO,"61,220","59,031",96.42%,"59,031",5,7
Gate02,10/17/2015,E5a,"3,260",4282,2.1,0,32,ST,"52,940","50,963",96.27%,"50,963",5,7
Gate02,10/17/2015,E5a,"3,267",4290,1.07,0,20,ST,"57,900","56,151",96.98%,"56,151",5,7
Hann03,10/17/2015,MEL A3,"3,250",4268,2.4,0,35,ST,"26,640","25,085",94.16%,"25,085",5,7
Jenn01,10/17/2015,3,"3,272",4296,0.9,0,22,ST,"51,100","47,769",93.48%,"47,769",5,7
Jenn01,10/17/2015,3,"3,275",4298,3.7,0,24,ST,"44,380","41,368",93.21%,"41,368",5,7
Lamb01,10/17/2015,A,"3,276",4300,1.4,0,28,OS,"35,340","33,529",94.88%,"33,529",5,7
Liff01,10/17/2015,1,"3,257",4278,1.6,0,27,HO,"19,100","17,375",90.97%,"17,375",5,7
Liff01,10/17/2015,3,"3,266",4289,3.2,0,42,EB,"21,300","18,801",88.27%,"18,763",5,7
Norr01,10/17/2015,B-4,"3,251",4271,1,0,35,ST,"39,160","37,655",96.16%,"37,655",5,7
Norr01,10/17/2015,B-4,"3,251",4272,1,0,35,ST,"39,340","37,829",96.16%,"37,829",5,7
Norr01,10/17/2015,B-3,"3,256",4277,0.9,0,48,ST,"41,120","39,477",96.00%,"39,477",5,7
Norr01,10/17/2015,B-3,"3,256",4280,0.9,0,48,ST,"21,800","20,929",96.00%,"20,929",5,7
Norr01,10/17/2015,B-1,"3,268",4291,2.4,0,40,ST,"38,060","36,334",95.47%,"36,334",5,7
Norr01,10/17/2015,B-5,"3,271",4295,2.8,0,52,ST,"15,700","14,844",94.55%,"14,844",5,7
Padu01,10/17/2015,Rock#3,"3,258",4279,1.7,0,28,ST,"14,900","13,533",90.83%,"13,533",5,7
Padu01,10/17/2015,Rock#3,"3,264",4286,1.3,0,28,ST,"15,640","14,478",92.57%,"14,478",5,7
Padu01,10/17/2015,Rock#3,"3,269",4293,4.4,0,42,ST,"14,960","13,706",91.62%,"13,514",5,7
Padu01,10/17/2015,Rock#3,"3,274",4299,1.6,0,27,ST,"5,200","4,719",90.75%,"4,719",5,7
Paqu04,10/17/2015,LP2,"3,254",4275,1.56,0,34,EB,"29,260","28,024",95.78%,"28,024",5,7
Paqu04,10/17/2015,LP2,"3,263",4285,1.3,0,40,EB,"21,500","20,641",96.00%,"20,641",5,7
Reze01,10/17/2015,Ell 1,"3,255",4276,1.2,0,29,HO,"35,920","34,099",94.93%,"34,099",5,7
Reze02,10/17/2015,#5B,"3,249",4270,2.5,0,31,MX,"44,020","42,554",96.67%,"42,554",5,7
Smit02,10/17/2015,1-Mar,"3,262",4284,2,0,38,HO,"50,500","46,108",91.30%,"46,108",5,7
Ashl02,10/19/2015,11 S,"3,300",4329,7.8,0,41,ST,"38,920","33,177",85.24%,"31,585",5,7
Beat01,10/19/2015,Lowspl,"3,298",4326,17.6,0,26,HO,"20,040","18,160",90.62%,"15,509",5,7
Bral01,10/19/2015,#5A,"3,280",4305,1.45,0,41,ST,"18,340","17,256",94.09%,"17,256",5,7
Bral01,10/19/2015,#5A,"3,288",4306,1.6,0,40,ST,"38,760","36,869",95.12%,"36,869",5,7
Bral01,10/19/2015,#5A,"3,304",4307,2.08,0,40,ST,"42,120","39,459",93.68%,"39,459",5,7
Deca01,10/19/2015,Merry3,"3,283",4310,1.54,0,20,HO,"19,520","18,596",95.27%,"18,596",5,7
Deca03,10/19/2015,ZPD,"3,278",4303,,,,PD,820,792,96.53%,792,5,7
Deca03,10/19/2015,ZPD,"3,278",4312,,,,PD,"1,600","1,544",96.53%,"1,544",5,7
Deca03,10/19/2015,ZPD,"3,299",4328,,,,PD,"6,080","5,816",95.66%,"5,816",5,7
Gate02,10/19/2015,E3,"3,277",4301,1.4,0,20,HO,"17,340","16,690",96.25%,"16,690",5,7
Gate02,10/19/2015,E3,"3,277",4302,1.4,0,20,HO,"52,940","50,954",96.25%,"50,954",5,7
Hann02,10/19/2015,B6,"3,285",4313,1.77,0,25,ST,"49,940","48,907",97.93%,"48,907",5,7
Hann02,10/19/2015,B6,"3,291",4319,1.97,0,27,ST,"21,980","21,080",95.91%,"21,080",5,7
Hann02,10/19/2015,B8,"3,297",4327,2.4,0,42,ST,"49,740","47,607",95.71%,"47,607",5,7
Jenn01,10/19/2015,2,"3,287",4315,2.1,0,42,ST,"50,320","47,331",94.06%,"47,331",5,7
Jenn01,10/19/2015,2,"3,287",4316,2.1,0,42,ST,"51,340","48,291",94.06%,"48,291",5,7
Jenn01,10/19/2015,2,"3,301",4320,1.1,0,42,ST,"26,240","24,712",94.18%,"24,712",5,7
Liff01,10/19/2015,4,"3,282",4309,2.7,0,22,HO,"28,140","25,718",91.39%,"25,718",5,7
MacL01,10/19/2015,MCNB,"3,293",4322,3.43,0,27,ST,"30,180","27,497",91.11%,"27,497",5,7
MacL01,10/19/2015,MCNB,"3,303",4331,2.01,0,45,ST,"30,220","26,499",87.69%,"26,499",5,7
Norr01,10/19/2015,B-1,"3,279",4304,3.74,0,30,ST,"33,780","31,376",92.88%,"31,144",5,7
Norr01,10/19/2015,B-2,"3,284",4311,5.04,0,28,ST,"40,760","38,164",93.63%,"37,385",5,7
Norr01,10/19/2015,B-0,"3,290",4318,1.1,0,43,ST,"21,300","20,262",95.13%,"20,262",5,7
Norr01,10/19/2015,A-13,"3,296",4325,1.2,0,51,EB,"39,540","37,233",94.17%,"37,233",5,7
Padu01,10/19/2015,Rock#2,"3,292",4321,7.41,0,25,HO,"1,540","1,458",94.68%,"1,394",5,7
Paqu04,10/19/2015,LP6,"3,295",4324,3.7,0,27,ST,"28,580","27,396",95.86%,"27,396",5,7
Reze01,10/19/2015,Ell 2,"3,286",4314,1.86,0,22,HO,"23,920","23,366",97.68%,"23,366",5,7
Rust01,10/19/2015,LOWER,"3,281",4308,3.45,0,40,MX,"14,440","13,295",92.07%,"13,235",5,7
Smit02,10/19/2015,2-Mar,"3,289",4317,2.05,0,42,ST,"51,600","49,061",95.08%,"49,061",5,7
Smit02,10/19/2015,2-Mar,"3,294",4323,3.55,0,31,ST,"50,180","47,615",94.89%,"47,353",5,7
Smit02,10/19/2015,4-Mar,"3,302",4330,5.19,0,33,ST,"50,900","48,265",94.82%,"47,208",5,7
Smit02,10/19/2015,4-Mar,"3,302",4332,5.19,0,33,ST,"20,740","19,667",94.82%,"19,236",5,7
Ashl02,10/20/2015,11 S,"3,312",4342,2.8,0,33,ST,"42,940","37,866",88.18%,"37,866",5,7
Ashl02,10/20/2015,11 S,"3,318",4353,4.82,0,34,ST,"45,580","40,030",87.82%,"40,030",5,7
Bett01,10/20/2015,4,,,,,,ST,,,,,5,7
Bett01,10/20/2015,4,"3,310",4341,16.59,0,38,ST,"25,460","19,489",76.55%,"16,841",5,7
Bett01,10/20/2015,4,"3,310",4343,16.59,0,38,ST,"27,240","20,852",76.55%,"18,018",5,7
Bett01,10/20/2015,4,"3,321",4351,31.4,0,37,ST,"26,240","21,004",80.04%,"15,039",5,7
Bett01,10/20/2015,4,"3,321",4354,31.4,0,37,ST,"10,040","8,036",80.04%,"5,754",5,7
Deca03,10/20/2015,ZPD,"3,299",4349,,,,PD,"1,640","1,569",95.66%,"1,569",5,7
Deca03,10/20/2015,ZPD,"3,299",4359,,,,PD,"6,160","5,893",95.66%,"5,893",5,7
Dvor01,10/20/2015,High 3,"3,316",4348,1.2,0,38,HO,"13,880","12,730",91.71%,"12,730",5,7
Dvor01,10/20/2015,High 3,"3,326",4363,4.6,0,26,HO,"9,020","8,300",92.02%,"8,300",5,7
Hann02,10/20/2015,B8,"3,305",4333,2.31,0,41,ST,"46,540","43,703",93.90%,"43,703",5,7
Hann02,10/20/2015,B8,"3,307",4334,1.55,0,34,ST,"56,960","53,060",93.15%,"53,060",5,7
Hann02,10/20/2015,B7,"3,308",4338,2.3,0,36,ST,"50,000","47,598",95.20%,"47,598",5,7
Hann02,10/20/2015,B7,"3,315",4347,2.6,0,35,ST,"56,560","53,937",95.36%,"53,937",5,7
Hann02,10/20/2015,B5,"3,320",4356,1.63,0,34,ST,"39,200","37,213",94.93%,"37,213",5,7
Hann02,10/20/2015,B5,"3,324",4361,2.07,0,33,ST,"58,420","56,758",97.15%,"56,758",5,7
Lamb01,10/20/2015,A,"3,309",4339,17.7,0,28,OS,"38,520","33,385",86.67%,"28,478",5,7
Lamb01,10/20/2015,A,"3,309",4345,17.7,0,28,OS,"36,760","31,860",86.67%,"27,176",5,7
MacL01,10/20/2015,MCNB,"3,303",4336,2.01,0,45,ST,"25,480","22,342",87.69%,"22,342",5,7
MacL01,10/20/2015,MCNB,"3,322",4358,6.7,0,25,ST,"47,980","41,590",86.68%,"40,051",5,7
Norr01,10/20/2015,A-13,"3,313",4344,4.39,0,47,EB,"33,400","31,652",94.77%,"31,212",5,7
Norr01,10/20/2015,A-12,"3,317",4350,4.7,0,37,MX,"36,360","31,831",87.54%,"31,290",5,7
Norr01,10/20/2015,A-11,"3,325",4362,5.6,0,37,ST,"21,940","19,728",89.92%,"19,215",5,7
Paqu04,10/20/2015,LP6,"3,306",4335,1.8,0,36,ST,"21,740","21,080",96.96%,"21,080",5,7
Paqu04,10/20/2015,LP5,"3,319",4355,2.6,0,38,ST,"29,280","27,888",95.25%,"27,888",5,7
Paqu04,10/20/2015,LP6,"3,323",4360,4.29,0,35,ST,"22,480","21,984",97.79%,"21,984",5,7
Shur02,10/20/2015,1,"3,311",4340,2.57,0,42,MX,"21,340","19,225",90.09%,"19,225",5,7
Shur02,10/20/2015,1,"3,314",4346,3.3,0,42,MX,"18,540","17,080",92.12%,"17,029",5,7
Shur02,10/20/2015,1,"3,314",4352,3.3,0,42,MX,"21,920","20,194",92.12%,"20,133",5,7
Shur02,10/20/2015,1,"3,314",4357,3.3,0,42,MX,"18,760","17,283",92.12%,"17,231",5,7
Ashl02,10/21/2015,11 S,"3,328",4366,5.3,0,25,ST,"44,300","40,105",90.53%,"40,105",5,7
Ashl02,10/21/2015,11 S,"3,328",4368,5.3,0,25,ST,"45,500","41,192",90.53%,"41,192",5,7
Ashl02,10/21/2015,11 S,"3,328",4376,5.3,0,25,ST,"42,440","38,421",90.53%,"38,421",5,7
Ashl02,10/21/2015,11 S,"3,338",4383,4.8,0,31,ST,"44,120","37,860",85.81%,"37,860",5,7
Bett01,10/21/2015,5,"3,327",4364,12.52,0,38,ST,"57,640","50,239",87.16%,"45,456",5,7
Bett01,10/21/2015,5,"3,327",4367,12.52,0,38,ST,"49,500","43,144",87.16%,"39,037",5,7
Bett01,10/21/2015,5,"3,327",4372,12.52,0,38,ST,"23,840","20,779",87.16%,"18,801",5,7
Bett01,10/21/2015,5,"3,327",4377,12.52,0,38,ST,"33,480","29,181",87.16%,"26,403",5,7
Chan01,10/21/2015,1,"3,329",4369,4.6,0,31,ST,"8,280","7,604",91.84%,"7,482",5,7
Deca03,10/21/2015,ZPD,"3,299",4373,,,,PD,"3,080","2,946",95.66%,"2,946",5,7
Deca03,10/21/2015,ZPD,"3,299",4380,,,,PD,"3,260","3,118",95.66%,"3,118",5,7
Deca03,10/21/2015,ZPD,"3,299",4386,,,,PD,"2,900","2,774",95.66%,"2,774",5,7
Dvor01,10/21/2015,High 3,"3,332",4374,1.1,0,27,HO,"8,400","7,708",91.76%,"7,708",5,7
Hann02,10/21/2015,B5,"3,324",4365,2.07,0,33,ST,"50,120","48,694",97.15%,"48,694",5,7
Hann02,10/21/2015,B3,"3,330",4370,1,0,26,HO,"57,900","56,225",97.11%,"56,225",5,7
Hann02,10/21/2015,B3,"3,333",4375,0.61,0,22,HO,"11,140","10,785",96.81%,"10,785",5,7
Hann02,10/21/2015,B1,"3,336",4381,1.73,0,29,ST,"25,800","24,816",96.19%,"24,816",5,7
Hann02,10/21/2015,B4,"3,339",4385,2.62,0,42,ST,"50,520","48,512",96.03%,"48,512",5,7
Lamb01,10/21/2015,A,"3,340",4387,5.02,0,31,OS,"37,800","35,915",95.01%,"35,915",5,7
Norr01,10/21/2015,A-3,"3,335",4379,1.87,0,46,MX,"39,360","36,586",92.95%,"36,586",5,7
Norr01,10/21/2015,A-3,"3,337",4382,1.98,0,37,MX,"38,000","34,305",90.28%,"34,305",5,7
Paqu04,10/21/2015,LP5,"3,334",4378,1.18,0,28,ST,"30,360","29,361",96.71%,"29,361",5,7
Paqu04,10/21/2015,LP5,"3,334",4384,1.18,0,28,ST,"10,500","10,154",96.71%,"10,154",5,7
Shur02,10/21/2015,1,"3,331",4371,1.8,0,33,MX,"8,680","8,069",92.96%,"8,069",5,7
Ashl02,10/22/2015,11 S,"3,342",4392,10.18,0,28,ST,"45,820","38,982",85.08%,"36,183",5,7
Ashl02,10/22/2015,11 S,"3,342",4396,10.18,0,28,ST,"13,900","11,825",85.08%,"10,976",5,7
Deca01,10/22/2015,Tink1,"3,344",4397,2.1,0,38,HO,"12,600","12,002",95.25%,"12,002",5,7
Deca01,10/22/2015,Tink3,"3,349",4403,3.17,0,38,HO,"3,060","2,888",94.38%,"2,888",5,7
Deca01,10/22/2015,Tink2,"3,353",4408,0,0,38,HO,"14,760","13,795",93.46%,"13,795",5,7
Deca03,10/22/2015,ZPD,"3,348",4404,,,,PD,"5,140","4,914",95.60%,"4,914",5,7
Dvor01,10/22/2015,High 2,"3,346",4400,0.7,0,25,HO,"14,540","13,671",94.02%,"13,671",5,7
Dvor01,10/22/2015,High 2,"3,359",4415,0.9,0,35,HO,"14,320","13,893",97.02%,"13,893",5,7
Grew01,10/22/2015,ELBOW,,,,,,MX,,,,,5,7
Hann01,10/22/2015,D-1,"3,355",4410,2.45,0,35,ST,"57,820","55,202",95.47%,"55,202",5,7
Hann01,10/22/2015,D-1,"3,355",4412,2.45,0,35,ST,"19,680","18,789",95.47%,"18,789",5,7
Hann02,10/22/2015,B4,"3,339",4388,2.62,0,42,ST,"57,600","55,311",96.03%,"55,311",5,7
Hann02,10/22/2015,B4,"3,339",4393,2.62,0,42,ST,"34,220","32,860",96.03%,"32,860",5,7
Lamb01,10/22/2015,A,"3,340",4389,5.02,0,31,OS,"37,700","35,820",95.01%,"35,820",5,7
Lamb01,10/22/2015,A,"3,340",4390,5.02,0,31,OS,"10,620","10,090",95.01%,"10,090",5,7
Norr01,10/22/2015,A-3,"3,347",4401,3.23,0,37,MX,"42,620","39,311",92.24%,"39,221",5,7
Norr01,10/22/2015,A-7,"3,354",4409,4.41,0,48,MX,"38,480","34,045",88.47%,"33,565",5,7
Rust01,10/22/2015,UPPER,"3,350",4405,9.35,0,51,MX,"14,120","12,864",91.10%,"12,047",5,7
Shur02,10/22/2015,1,"3,345",4399,2.1,0,45,MX,"22,300","21,222",95.17%,"21,222",5,7
Shur02,10/22/2015,2,"3,351",4406,1.01,0,26,MX,"18,840","17,317",91.92%,"17,317",5,7
Shur02,10/22/2015,2,"3,357",4413,1.2,0,35,MX,"22,440","20,558",91.61%,"20,558",5,7
Wain02,10/22/2015,DAD,"3,343",4395,3.12,0,35,ST,"18,880","17,017",90.13%,"17,017",5,7
Wain02,10/22/2015,DAD,"3,343",4398,3.12,0,35,ST,"15,920","14,349",90.13%,"14,349",5,7
Wain02,10/22/2015,DAD,"3,343",4402,3.12,0,35,ST,"17,960","16,188",90.13%,"16,188",5,7
Wain02,10/22/2015,DAD,"3,352",4407,2.9,0,34,ST,"15,060","14,188",94.21%,"14,188",5,7
