grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL ,Lot Pack Out,Pack Out %,Useable w3% allow
Deca03,11/5/2014,ZPD,"2,913",3760,0,0,,PD,"8,400","7,828",93.19%,"7,828"
Deca03,11/5/2014,ZPD,"2,913",3770,0,0,,PD,"3,420","3,187",93.19%,"3,187"
Deca03,11/5/2014,ZPD,"2,925",3773,0,0,,PD,"10,880","8,919",81.98%,"8,919"
Fran05,11/5/2014,Alderb,"2,920",3768,7,0,39,ST,"36,980","34,697",93.83%,"33,309"
Hamb01,11/5/2014,Lap 4,"2,922",3767,1.65,0,57,ST,"36,200","35,045",96.81%,"35,045"
Hamb01,11/5/2014,Lap 4,"2,923",3772,2.15,0,55,ST,"29,600","28,665",96.84%,"28,665"
Lawt01,11/5/2014,TT A6,"2,919",3766,2.23,0,48,ST,"42,240","40,512",95.91%,"40,512"
Lawt01,11/5/2014,TT A6,"2,921",3771,0.49,0,55,ST,"28,360","27,121",95.63%,"27,121"
Wils01,11/5/2014,RT 28,"2,915",3762,1.96,0,57,HO,"31,140","29,660",95.25%,"29,660"
Biel01,11/6/2014,F 1,"2,928",3776,6.91,0,53,ST,"49,200","48,894",99.38%,"47,427"
Biel01,11/6/2014,F 1,"2,929",3777,7.38,0,51,ST,"49,000","48,444",98.87%,"46,991"
Deca01,11/6/2014,CARM15,"2,926",3774,2.66,0,63,ST,"22,980","20,264",88.18%,"20,264"
Deca01,11/6/2014,CAR17,"2,931",3779,4.27,0,56,ST,"43,780","40,609",92.76%,"40,093"
Deca01,11/6/2014,CAR17,"2,933",3781,5.35,0,55,ST,"34,080","30,975",90.89%,"30,247"
Deca03,11/6/2014,ZPD,"2,927",3775,0,0,,PD,"9,400","8,202",87.26%,"8,202"
Deca03,11/6/2014,ZPD,"2,932",3780,0,0,,PD,"3,140","3,022",96.24%,"3,022"
Hamb01,11/6/2014,Lap 5,"2,930",3778,2.7,0,50,ST,"44,720","43,200",96.60%,"43,200"
Hamb01,11/6/2014,Lap 5,"2,934",3782,2.29,0,47,ST,"12,860","12,188",94.77%,"12,188"
Biel01,11/7/2014,F 1,"2,937",3785,6.39,0,38,ST,"58,580","57,556",98.25%,"55,829"
Biel01,11/7/2014,F 1,"2,938",3786,6.17,0,53,ST,"48,800","47,331",96.99%,"45,911"
Bott02,11/7/2014,8,"2,939",3787,8.35,0,58,EB,"21,220","18,400",86.71%,"17,416"
Deca03,11/7/2014,ZPD,"2,935",3783,0,0,,PD,"6,420","6,135",95.56%,"6,135"
Deca03,11/7/2014,ZPD,"2,936",3784,0,0,,PD,"10,140","9,147",90.21%,"9,147"
Deca03,11/7/2014,ZPD,"2,940",3788,0,0,,PD,"8,880","8,708",98.06%,"8,708"
Biel01,11/10/2014,F 1,"2,944",3798,9.1,0,62,ST,"49,600","48,675",98.14%,"47,215"
Deca01,11/10/2014,LP5,"2,942",3795,46.5,0,52,ST,"45,760","38,635",84.43%,"21,829"
Deca01,11/10/2014,CLAP3,"2,943",3797,9.2,0,58,HO,"55,840","46,505",83.28%,"43,622"
Deca01,11/10/2014,CLAP4,"2,946",3796,9.1,0,58,HO,"58,500","50,064",85.58%,"47,010"
Deca03,11/10/2014,ZPD,"2,940",3789,0,0,,PD,"8,300","8,139",98.06%,"8,139"
Deca03,11/10/2014,ZPD,"2,940",3790,0,0,,PD,"6,380","6,256",98.06%,"6,256"
Deca03,11/10/2014,ZPD,"2,940",3791,0,0,,PD,"9,500","9,316",98.06%,"9,316"
Deca03,11/10/2014,ZPD,"2,940",3792,0,0,,PD,"10,420","10,218",98.06%,"10,218"
Deca03,11/10/2014,ZPD,"2,941",3793,0,0,,PD,"8,260","7,951",96.26%,"7,951"
Deca03,11/10/2014,ZPD,"2,941",3794,0,0,,PD,"9,520","9,164",96.26%,"9,164"
Deca03,11/10/2014,ZPD,"2,941",3799,0,0,,PD,"9,000","8,663",96.26%,"8,663"
Deca03,11/10/2014,ZPD,"2,947",3801,0,0,,PD,"10,480","9,547",91.10%,"9,547"
Doon01,11/10/2014,Doon,"2,945",3800,6.72,0,49,ST,"17,320","15,907",91.84%,"15,315"
Biel01,11/11/2014,F 1,"2,949",3804,12.89,0,64,ST,"48,740","48,242",98.98%,"46,795"
Biel01,11/11/2014,F 1,"2,949",3805,12.89,0,64,ST,"58,320","57,725",98.98%,"55,993"
Deca01,11/11/2014,STU5,"2,948",3803,26.25,0,56,ST,"31,360","26,464",84.39%,"20,311"
Deca01,11/11/2014,STU4A,"2,950",3807,12.1,0,72,MX,"43,740","35,659",81.53%,"32,414"
Deca01,11/11/2014,STU4A,"2,950",3808,12.1,0,72,MX,"34,540","28,159",81.53%,"25,596"
Deca03,11/11/2014,ZPD,"2,947",3802,0,0,,PD,"12,120","11,042",91.10%,"11,042"
Deca03,11/11/2014,ZPD,"2,951",3806,0,0,,PD,"11,860","11,308",95.35%,"11,308"
Deca03,11/11/2014,ZPD,"2,952",3809,0,0,,PD,"11,120","10,136",91.15%,"10,136"
Biel01,11/12/2014,F 1,"2,954",3812,15.67,0,57,ST,"49,080","48,773",99.37%,"47,310"
Biel01,11/12/2014,F 1,"2,954",3813,15.67,0,57,ST,"43,540","43,268",99.37%,"41,970"
Biel01,11/12/2014,F 2,"2,955",3814,13.32,0,56,ST,"48,560","48,207",99.27%,"46,761"
Deca03,11/12/2014,ZPD,"2,952",3810,0,0,,PD,"5,540","5,050",91.15%,"5,050"
Deca03,11/12/2014,ZPD,"2,956",3815,0,0,,PD,"12,920","12,079",93.49%,"12,079"
Deca03,11/12/2014,ZPD,"2,956",3817,0,0,,PD,720,673,93.49%,673
Deca03,11/12/2014,ZPD,"2,956",3819,0,0,,PD,"12,100","11,312",93.49%,"11,312"
Wain01,11/12/2014,#2,"2,953",3811,4.82,0,49,ST,"42,180","38,817",92.03%,"38,817"
Wain01,11/12/2014,#5,"2,957",3816,1.97,0,51,ST,"49,160","46,496",94.58%,"46,496"
Wain01,11/12/2014,#5,"2,957",3818,1.97,0,51,ST,"43,780","41,408",94.58%,"41,408"
Biel01,11/13/2014,F 2,"2,960",3824,13.2,0,55,ST,"48,360","47,859",98.96%,"46,423"
Biel01,11/13/2014,F 2,"2,961",3825,19.64,0,65,ST,"57,680","56,641",98.20%,"54,942"
Deca01,11/13/2014,Merry3,"2,959",3821,11.96,0,61,HO,"22,620","20,438",90.35%,"18,607"
Deca03,11/13/2014,ZPD,"2,958",3820,0,0,,PD,"13,460","12,597",93.59%,"12,597"
Deca03,11/13/2014,ZPD,"2,958",3822,0,0,,PD,"7,080","6,626",93.59%,"6,626"
Deca03,11/13/2014,ZPD,"2,958",3827,0,0,,PD,"10,880","10,183",93.59%,"10,183"
Deca03,11/13/2014,ZPD,"2,963",3828,0,0,,PD,"8,160","7,855",96.26%,"7,855"
Wain01,11/13/2014,4,"2,962",3823,4.3,0,42,ST,"51,720","47,924",92.66%,"47,924"
Wain01,11/13/2014,4,"2,962",3826,4.3,0,42,ST,"12,520","11,601",92.66%,"11,601"
Biel01,11/14/2014,F 2,"2,965",3832,15.91,0,63,ST,"48,700","48,162",98.90%,"46,717"
Biel01,11/14/2014,F 2,"2,966",3833,20.39,0,53,ST,"42,180","41,928",99.40%,"40,670"
Deca01,11/14/2014,STU6,"2,964",3831,21.58,0,61,HO,"44,680","33,010",73.88%,"26,877"
Deca01,11/14/2014,STU6,"2,967",3834,29.31,0,55,HO,"41,700","31,665",75.94%,"23,334"
Deca01,11/14/2014,CAR21,"2,970",3838,5.42,0,72,MX,"59,620","49,469",82.97%,"48,272"
Deca01,11/14/2014,CAR21,"2,970",3839,5.42,0,72,MX,"24,640","20,445",82.97%,"19,950"
Deca03,11/14/2014,ZPD,"2,963",3829,0,0,,PD,"12,100","11,647",96.26%,"11,647"
Deca03,11/14/2014,ZPD,"2,963",3830,0,0,,PD,"1,360","1,309",96.26%,"1,309"
Deca03,11/14/2014,ZPD,"2,968",3836,0,0,,PD,"8,620","8,060",93.50%,"8,060"
Wain03,11/14/2014,2,"2,969",3837,3.02,0,47,ST,"17,720","16,665",94.05%,"16,665"
Deca03,11/16/2014,ZPD,"2,971",3840,0,0,,PD,"10,280","9,851",95.83%,"9,851"
Deca03,11/16/2014,ZPD,"2,971",3841,0,0,,PD,"11,940","11,442",95.83%,"11,442"
Deca03,11/16/2014,ZPD,"2,971",3842,0,0,,PD,"11,160","10,694",95.83%,"10,694"
Deca03,11/16/2014,ZPD,"2,971",3843,0,0,,PD,"7,940","7,609",95.83%,"7,609"
Deca03,11/16/2014,ZPD,"2,971",3844,0,0,,PD,"11,640","11,154",95.83%,"11,154"
Deca03,11/16/2014,ZPD,"2,972",3845,0,0,,PD,"13,440","12,841",95.54%,"12,841"
Deca03,11/16/2014,ZPD,"2,972",3846,0,0,,PD,"5,260","5,026",95.54%,"5,026"
Deca03,11/16/2014,ZPD,"2,972",3847,0,0,,PD,"13,080","12,497",95.54%,"12,497"
Deca03,11/16/2014,ZPD,"2,972",3848,0,0,,PD,"12,380","11,828",95.54%,"11,828"
Biel01,11/17/2014,F 2,"2,973",3849,16.26,0,58,ST,"60,200","59,397",98.67%,"57,615"
Bott02,11/17/2014,15,"2,975",3852,14.94,0,40,HO,"48,440","44,847",92.58%,"39,492"
Deca03,11/17/2014,ZPD,"2,972",3850,0,0,,PD,"12,800","12,229",95.54%,"12,229"
Deca03,11/17/2014,ZPD,"2,974",3851,0,0,,PD,"1,540","1,449",94.09%,"1,449"
Deca03,11/17/2014,ZPD,"2,976",3853,0,0,,PD,"3,860","3,714",96.21%,"3,714"
Bott02,11/18/2014,25,"2,977",3855,5.31,0,62,ST,"27,520","25,230",91.68%,"24,647"
Bott02,11/18/2014,17,"2,978",3857,12.44,0,45,ST,"42,500","38,846",91.40%,"35,179"
Bott02,11/18/2014,18,"2,981",3860,4.57,0,59,ST,"48,220","45,972",95.34%,"45,972"
Deca03,11/18/2014,ZPD,"2,976",3854,0,0,,PD,"12,520","12,046",96.21%,"12,046"
Deca03,11/18/2014,ZPD,"2,976",3856,0,0,,PD,"11,200","10,776",96.21%,"10,776"
Deca03,11/18/2014,ZPD,"2,979",3858,0,0,,PD,"11,560","11,384",98.48%,"11,384"
Deca03,11/18/2014,ZPD,"2,980",3859,0,0,,PD,"11,540","11,239",97.39%,"11,239"
Bott02,11/19/2014,18,"2,983",3863,8.87,0,66,ST,"31,380","29,903",95.29%,"28,148"
Deca03,11/19/2014,ZPD,"2,982",3861,0,0,,PD,"10,700","10,592",98.99%,"10,592"
Deca03,11/19/2014,ZPD,"2,982",3862,0,0,,PD,"7,380","7,306",98.99%,"7,306"
Deca03,11/19/2014,ZPD,"2,984",3864,0,0,,PD,"10,880","10,846",99.69%,"10,846"
Deca03,11/20/2014,ZPD,"2,984",3865,0,0,,PD,"10,880","10,846",99.69%,"10,846"
Deca03,11/20/2014,ZPD,"2,984",3866,0,0,,PD,"3,400","3,389",99.69%,"3,389"
Deca03,11/20/2014,ZPD,"2,985",3867,0,0,,PD,"10,640","10,356",97.34%,"10,356"
Deca03,11/20/2014,ZPD,"2,985",3868,0,0,,PD,"7,320","7,125",97.34%,"7,125"
Deca03,11/21/2014,ZPD,"2,985",3869,0,0,,PD,"8,360","8,137",97.34%,"8,137"
Deca03,11/21/2014,ZPD,"2,985",3870,0,0,,PD,"9,520","9,266",97.34%,"9,266"
Deca03,11/21/2014,ZPD,"2,986",3871,0,0,,PD,"8,060","8,000",99.26%,"8,000"
Bott02,11/24/2014,19,"2,988",3878,5.55,0,58,ST,"38,100","36,271",95.20%,"35,346"
Bott02,11/24/2014,22,"2,990",3883,5.86,0,59,ST,"47,480","45,453",95.73%,"44,153"
Deca03,11/24/2014,ZPD,"2,987",3872,0,0,,PD,"4,880","4,477",91.75%,"4,477"
Deca03,11/24/2014,ZPD,"2,987",3873,0,0,,PD,"11,800","10,826",91.75%,"10,826"
Deca03,11/24/2014,ZPD,"2,987",3874,0,0,,PD,"4,000","3,670",91.75%,"3,670"
Deca03,11/24/2014,ZPD,"2,987",3875,0,0,,PD,"4,980","4,569",91.75%,"4,569"
Deca03,11/24/2014,ZPD,"2,987",3876,0,0,,PD,"3,740","3,431",91.75%,"3,431"
Deca03,11/24/2014,ZPD,"2,987",3877,0,0,,PD,740,679,91.75%,679
Deca03,11/24/2014,ZPD,"2,987",3879,0,0,,PD,"9,020","8,276",91.75%,"8,276"
Deca03,11/24/2014,ZPD,"2,987",3880,0,0,,PD,"10,120","9,285",91.75%,"9,285"
Deca03,11/24/2014,ZPD,"2,987",3881,0,0,,PD,"9,480","8,698",91.75%,"8,698"
Deca03,11/24/2014,ZPD,"2,989",3882,0,0,,PD,"11,880","9,689",81.56%,"9,689"
Deca03,11/24/2014,ZPD,"2,989",3884,0,0,,PD,"2,740","2,235",81.56%,"2,235"
Deca03,11/24/2014,ZPD,"2,989",3885,0,0,,PD,"5,560","4,535",81.56%,"4,535"
Bott02,11/25/2014,22,"2,991",3888,6.83,0,55,ST,"47,780","45,698",95.64%,"43,948"
Bott02,11/25/2014,22,"2,993",3890,11.21,0,58,ST,"45,620","43,717",95.83%,"40,128"
Bott02,11/25/2014,22,"2,995",3895,10.94,0,55,ST,"37,180","35,501",95.48%,"32,682"
Deca03,11/25/2014,ZPD,"2,989",3886,0,0,,PD,"11,680","9,526",81.56%,"9,526"
Deca03,11/25/2014,ZPD,"2,989",3887,0,0,,PD,"12,500","10,195",81.56%,"10,195"
Deca03,11/25/2014,ZPD,"2,992",3889,0,0,,PD,"12,080","8,787",72.74%,"8,787"
Deca03,11/25/2014,ZPD,"2,992",3891,0,0,,PD,"4,100","2,982",72.74%,"2,982"
Deca03,11/25/2014,ZPD,"2,992",3892,0,0,,PD,"1,820","1,324",72.74%,"1,324"
Deca03,11/25/2014,ZPD,"2,992",3893,0,0,,PD,960,698,72.74%,698
Deca03,11/25/2014,ZPD,"2,994",3894,0,0,,PD,"11,740","10,046",85.57%,"10,046"
Deca03,11/25/2014,ZPD,"2,994",3896,0,0,,PD,"3,620","3,098",85.57%,"3,098"
Deca03,11/25/2014,ZPD,"2,994",3897,0,0,,PD,"11,740","10,046",85.57%,"10,046"
Deca03,11/25/2014,ZPD,"2,994",3898,0,0,,PD,"2,700","2,310",85.57%,"2,310"
Deca03,12/1/2014,ZPD,"2,996",3899,0,0,,PD,"7,060","5,793",82.06%,"5,793"
Deca03,12/1/2014,ZPD,"2,996",3900,0,0,,PD,900,739,82.06%,739
Deca03,12/1/2014,ZPD,"2,996",3901,0,0,,PD,"2,000","1,641",82.06%,"1,641"
Deca03,12/1/2014,ZPD,"2,996",3902,0,0,,PD,"1,580","1,296",82.06%,"1,296"
Deca03,12/2/2014,ZPD,"2,996",3903,0,0,,PD,"1,160",952,82.06%,952
Deca03,12/2/2014,ZPD,"2,996",3904,0,0,,PD,"2,140","1,756",82.06%,"1,756"
Deca03,12/2/2014,ZPD,"2,996",3905,0,0,,PD,"6,660","5,465",82.06%,"5,465"
Deca03,12/8/2014,ZPD,"2,997",3906,0,0,,PD,"14,320","12,423",86.75%,"12,423"
Deca03,12/9/2014,ZPD,"2,997",3907,0,0,,PD,"10,500","9,109",86.75%,"9,109"
Deca03,12/9/2014,ZPD,"2,997",3908,0,0,,PD,"11,640","10,098",86.75%,"10,098"
Deca03,12/9/2014,ZPD,"2,997",3909,0,0,,PD,"12,640","10,966",86.75%,"10,966"
Deca03,12/9/2014,ZPD,"2,997",3910,0,0,,PD,"9,720","8,432",86.75%,"8,432"
Deca03,12/9/2014,ZPD,"2,997",3911,0,0,,PD,"12,060","10,462",86.75%,"10,462"
Deca03,12/9/2014,ZPD,"2,997",3912,0,0,,PD,"13,720","11,903",86.75%,"11,903"
Deca03,12/9/2014,ZPD,"2,997",3913,0,0,,PD,"9,120","7,912",86.75%,"7,912"
Deca03,12/10/2014,ZPD,"2,998",3914,0,0,,PD,"9,140","8,564",93.70%,"8,564"
Deca03,12/10/2014,ZPD,"2,998",3915,0,0,,PD,"12,300","11,524",93.70%,"11,524"
Deca03,12/11/2014,ZPD,"2,998",3916,0,0,,PD,"3,660","3,429",93.70%,"3,429"
Deca03,12/11/2014,ZPD,"2,998",3917,0,0,,PD,"4,940","4,629",93.70%,"4,629"
Deca03,12/11/2014,ZPD,"2,999",3918,0,0,,PD,"3,380","3,141",92.92%,"3,141"
Deca03,12/11/2014,ZPD,"2,999",3919,0,0,,PD,"9,760","9,069",92.92%,"9,069"
Deca03,12/12/2014,ZPD,"2,999",3920,0,0,,PD,"10,100","9,384",92.92%,"9,384"
Deca03,12/12/2014,ZPD,"2,999",3921,0,0,,PD,"11,040","10,258",92.92%,"10,258"
Deca03,12/12/2014,ZPD,"2,999",3922,0,0,,PD,"11,580","10,760",92.92%,"10,760"
Deca03,12/12/2014,ZPD,"3,000",3923,0,0,,PD,"11,120","10,696",96.19%,"10,696"
Deca03,12/12/2014,ZPD,"3,000",3924,0,0,,PD,"2,060","1,982",96.19%,"1,982"
