date,grower,bog,rot,debris,color,kqf_pre,kqf_final,log_rot,variety_coll,year,month,data_source
2015-11-03T00:00:00Z,Deca01,ROUN2,8.3,0,55,5,7,0.919601023784111,other,2015,11,decas
2015-11-03T00:00:00Z,Deca01,ROUN1,5.1,0,51,5,7,0.708420900134713,ST,2015,11,decas
2015-11-03T00:00:00Z,Deca01,LP3,5.9,0,54,5,7,0.771587480881255,ST,2015,11,decas
2015-11-03T00:00:00Z,Deca01,LP3,5.9,0,54,5,7,0.771587480881255,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE4,1.9,0,27,5,7,0.281033367247728,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE3,2.6,0,57,5,7,0.416640507338281,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE2,2.9,0,47,5,7,0.463892988985907,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE2,2.1,0,43,5,7,0.324282455297693,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE3,4.4,0,29,5,7,0.644438589467839,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE2,3.29,0,33,5,7,0.518513939877887,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE2,4.24,0,36,5,7,0.628388930050312,ST,2015,11,decas
2015-11-03T00:00:00Z,Harj01,BYRNE1,7.8,0,33,5,7,0.8926510338773,ST,2015,11,decas
2015-11-03T00:00:00Z,Paqu03,COL2AC,3.4,0,43,5,7,0.532754378992498,other,2015,11,decas
2015-11-03T00:00:00Z,Wain01,#2,7.7,0,40,5,7,0.887054378050957,ST,2015,11,decas
2015-11-03T00:00:00Z,Wain01,4,2.9,0,43,5,7,0.463892988985907,ST,2015,11,decas
2015-11-04T00:00:00Z,Ashl02,3 S,4.21,0,38,5,7,0.625312450961674,ST,2015,11,decas
2015-11-04T00:00:00Z,Ashl02,4 H,2,0,57,5,7,0.303196057420489,HO,2015,11,decas
2015-11-04T00:00:00Z,Ashl02,4 H,2.3,0,64,5,7,0.363611979892144,HO,2015,11,decas
2015-11-04T00:00:00Z,Chan01,CHAN H,2.5,0,28,5,7,0.399673721481038,HO,2015,11,decas
2015-11-04T00:00:00Z,Chan01,CHAN H,7,0,36,5,7,0.845718017966659,HO,2015,11,decas
2015-11-04T00:00:00Z,Chan01,CHAN H,4.6,0,41,5,7,0.663700925389648,HO,2015,11,decas
2015-11-04T00:00:00Z,Deca01,LP3,8.99,0,43,5,7,0.954242509439325,ST,2015,11,decas
2015-11-04T00:00:00Z,Deca01,LP3,8.99,0,43,5,7,0.954242509439325,ST,2015,11,decas
2015-11-04T00:00:00Z,Deca01,ROUN11,4.4,0,58,5,7,0.644438589467839,ST,2015,11,decas
2015-11-04T00:00:00Z,Deca01,LP4 C,5.9,0,58,5,7,0.771587480881255,ST,2015,11,decas
2015-11-04T00:00:00Z,Deca01,ROUN10,2.7,0,50,5,7,0.432969290874406,ST,2015,11,decas
2015-11-04T00:00:00Z,Deca01,LP4 C,5.38,0,48,5,7,0.731588765186739,ST,2015,11,decas
2015-11-04T00:00:00Z,Deca01,ROUN8,6.5,0,53,5,7,0.813580988568192,HO,2015,11,decas
2015-11-04T00:00:00Z,Hamb03,winn,2.9,0,52,5,7,0.463892988985907,ST,2015,11,decas
2015-11-04T00:00:00Z,Harj01,BYRNE1,6.84,0,38,5,7,0.835690571492426,ST,2015,11,decas
2015-11-04T00:00:00Z,Harj01,BYRNE1,6.84,0,38,5,7,0.835690571492426,ST,2015,11,decas
2015-11-04T00:00:00Z,Harj01,BRUF#1,2.84,0,46,5,7,0.45484486000851,other,2015,11,decas
2015-11-04T00:00:00Z,Harj01,BRUF#5,3.2,0,59,5,7,0.506505032404872,EB,2015,11,decas
2015-11-04T00:00:00Z,Harj01,BRUF#2,4.5,0,63,5,7,0.654176541877961,EB,2015,11,decas
2015-11-04T00:00:00Z,Mill08,T-5,7.62,0,36,5,7,0.882524537954881,HO,2015,11,decas
2015-11-05T00:00:00Z,Deca01,LP4A B,6.95,0,61,5,7,0.842609239610562,EB,2015,11,decas
2015-11-05T00:00:00Z,Deca01,LP9,9.18,0,54,5,7,0.963315511386111,ST,2015,11,decas
2015-11-05T00:00:00Z,Deca01,ROUN6,1.84,0,53,5,7,0.267171728403014,HO,2015,11,decas
2015-11-05T00:00:00Z,Deca01,LP9,10.77,0,53,5,7,1.03261876085072,ST,2015,11,decas
2015-11-05T00:00:00Z,Deca01,LP9,10,0,57,5,7,1.00043407747932,ST,2015,11,decas
2015-11-05T00:00:00Z,Hamb03,winn,8.54,0,48,5,7,0.931966114728173,EB,2015,11,decas
2015-11-05T00:00:00Z,Harj01,BRUF#3,1.8,0,38,5,7,0.257678574869185,HO,2015,11,decas
2015-11-05T00:00:00Z,Harj01,BRUF#2,3.8,0,51,5,7,0.580924975675619,other,2015,11,decas
2015-11-05T00:00:00Z,Wain01,4,3.2,0,49,5,7,0.506505032404872,ST,2015,11,decas
2015-11-06T00:00:00Z,Ashl02,7 H,1.64,0,49,5,7,0.217483944213906,HO,2015,11,decas
2015-11-06T00:00:00Z,Ashl02,7 H,2.27,0,65,5,7,0.357934847000454,HO,2015,11,decas
2015-11-06T00:00:00Z,Deca01,ROUN4,5.64,0,50,5,7,0.752048447819439,HO,2015,11,decas
2015-11-06T00:00:00Z,Deca01,ROUN5,1.58,0,47,5,7,0.201397124320452,HO,2015,11,decas
2015-11-06T00:00:00Z,Deca01,LP5,6.74,0,54,5,7,0.829303772831025,ST,2015,11,decas
2015-11-06T00:00:00Z,Deca01,LP5,6.74,0,54,5,7,0.829303772831025,ST,2015,11,decas
2015-11-06T00:00:00Z,Deca01,LP5,6.74,0,54,5,7,0.829303772831025,ST,2015,11,decas
2015-11-06T00:00:00Z,Deca01,LP5,5.23,0,58,5,7,0.719331286983727,ST,2015,11,decas
2015-11-06T00:00:00Z,Deca01,LP6,4.32,0,56,5,7,0.636487896353366,HO,2015,11,decas
2015-11-09T00:00:00Z,Deca01,LP6,4.32,0,56,5,7,0.636487896353366,HO,2015,11,decas
2015-11-09T00:00:00Z,Deca01,LP8,8.5,0,47,5,7,0.929929560084588,HO,2015,11,decas
2015-11-09T00:00:00Z,Deca01,LP8,8.5,0,47,5,7,0.929929560084588,HO,2015,11,decas
2015-11-09T00:00:00Z,Deca01,LP7,6.09,0,51,5,7,0.785329835010767,HO,2015,11,decas
2015-11-11T00:00:00Z,Hamb01,Lap1,2.89,0,67,5,7,0.462397997898956,ST,2015,11,decas
2015-11-11T00:00:00Z,Hamb01,Lap 2,2.91,0,56,5,7,0.465382851448418,ST,2015,11,decas
2015-11-13T00:00:00Z,Bott02,14,6.38,0,57,5,7,0.8055008581584,EB,2015,11,decas
2015-11-13T00:00:00Z,Bott02,11,4.05,0,55,5,7,0.608526033577194,ST,2015,11,decas
2015-11-13T00:00:00Z,Hamb01,Lap 3,2.54,0,58,5,7,0.406540180433955,ST,2015,11,decas
2015-11-13T00:00:00Z,Hamb01,Lap 4,2.18,0,42,5,7,0.340444114840118,ST,2015,11,decas
2015-11-16T00:00:00Z,Bott02,15,5.53,0,58,5,7,0.74350976472843,other,2015,11,decas
2015-11-17T00:00:00Z,Bott02,25,1.43,0,57,5,7,0.15836249209525,ST,2015,11,decas
2015-11-19T00:00:00Z,Bott02,19,0.68,0,63,5,7,-0.161150909262745,ST,2015,11,decas
2015-11-20T00:00:00Z,Bott02,22,1.04,0,65,5,7,0.0211892990699381,ST,2015,11,decas
2016-09-22T00:00:00Z,Deca01,MP10,12.1,0,35,1,2,1.08314414314305,other,2016,9,decas
2016-09-22T00:00:00Z,Deca01,MP9,13.5,0,39,1,2,1.13065534902203,other,2016,9,decas
2016-09-22T00:00:00Z,Reze02,#1,1.3,0,12,1,2,0.117271295655764,BL,2016,9,decas
2016-09-22T00:00:00Z,Reze02,#1,1.3,0,12,1,2,0.117271295655764,BL,2016,9,decas
2016-09-23T00:00:00Z,Reze02,#2,0.66,0,13,1,2,-0.173925197299174,BL,2016,9,decas
2016-09-23T00:00:00Z,Reze02,#2,0.66,0,13,1,2,-0.173925197299174,BL,2016,9,decas
2016-09-23T00:00:00Z,Reze02,#3,0.7,0,10,1,2,-0.148741651280925,BL,2016,9,decas
2016-09-23T00:00:00Z,Reze02,#3,0.7,0,10,1,2,-0.148741651280925,BL,2016,9,decas
2016-09-26T00:00:00Z,Pime01,house,10,0,23,1,2,1.00043407747932,EB,2016,9,decas
2016-09-26T00:00:00Z,Pime01,house,10,0,23,1,2,1.00043407747932,EB,2016,9,decas
2016-09-27T00:00:00Z,DeMo01,6,7.7,0,17,1,2,0.887054378050957,other,2016,9,decas
2016-09-28T00:00:00Z,DeMo01,3,8.2,0,17,1,2,0.914343157119441,other,2016,9,decas
2016-09-29T00:00:00Z,DeMo01,3,8.2,0,17,1,2,0.914343157119441,other,2016,9,decas
2016-09-30T00:00:00Z,Deca01,CAR19,0.2,0,34,1,2,-0.677780705266081,EB,2016,9,decas
2016-09-30T00:00:00Z,Hann01,D9,2.5,0,37,1,2,0.399673721481038,BL,2016,9,decas
2016-09-30T00:00:00Z,Pink01,BShant,15.7,0,19,1,2,1.19617618503997,EB,2016,9,decas
2016-09-30T00:00:00Z,Pink01,BShant,15.7,0,19,1,2,1.19617618503997,EB,2016,9,decas
2016-10-03T00:00:00Z,Hann01,D3,2.8,0,47,1,2,0.44870631990508,BL,2016,10,decas
2016-10-03T00:00:00Z,Hann01,D3,0.8,0,72,1,2,-0.0915149811213502,BL,2016,10,decas
2016-10-03T00:00:00Z,Hann01,D3,0.8,0,72,1,2,-0.0915149811213502,BL,2016,10,decas
2016-10-03T00:00:00Z,Medi01,A3,1.9,0,23,1,2,0.281033367247728,BL,2016,10,decas
2016-10-03T00:00:00Z,Pink01,BShant,3.5,0,17,1,2,0.545307116465824,EB,2016,10,decas
2016-10-03T00:00:00Z,Pink01,3House,1.3,0,25,1,2,0.117271295655764,EB,2016,10,decas
2016-10-03T00:00:00Z,Reze02,#6,1.23,0,20,1,2,0.0934216851622351,BL,2016,10,decas
2016-10-03T00:00:00Z,Reze02,#6,1.23,0,20,1,2,0.0934216851622351,BL,2016,10,decas
2016-10-03T00:00:00Z,Reze02,#6,1.23,0,20,1,2,0.0934216851622351,BL,2016,10,decas
2016-10-04T00:00:00Z,Hann01,D4,0.9,0,28,1,2,-0.0409586076789064,BL,2016,10,decas
2016-10-04T00:00:00Z,Hann01,D4,1.4,0,30,1,2,0.14921911265538,BL,2016,10,decas
2016-10-04T00:00:00Z,Hann01,D5,0.5,0,35,1,2,-0.292429823902064,EB,2016,10,decas
2016-10-04T00:00:00Z,Hann01,D7,0.3,0,26,1,2,-0.508638306165727,EB,2016,10,decas
2016-10-04T00:00:00Z,Hann01,D8,0.7,0,34,1,2,-0.148741651280925,EB,2016,10,decas
2016-10-04T00:00:00Z,Medi01,A2,2.11,0,33,1,2,0.326335860928751,EB,2016,10,decas
2016-10-04T00:00:00Z,Medi01,A2,2.11,0,33,1,2,0.326335860928751,EB,2016,10,decas
2016-10-04T00:00:00Z,Medi01,A2,0.7,0,35,1,2,-0.148741651280925,EB,2016,10,decas
2016-10-04T00:00:00Z,Pett02,#4,2.6,0,20,1,2,0.416640507338281,BL,2016,10,decas
2016-10-04T00:00:00Z,Pett02,#4,2.6,0,20,1,2,0.416640507338281,BL,2016,10,decas
2016-10-04T00:00:00Z,Pett02,#4,6,0,23,1,2,0.77887447200274,BL,2016,10,decas
2016-10-04T00:00:00Z,Pett02,#4,6.2,0,23,1,2,0.79309160017658,BL,2016,10,decas
2016-10-04T00:00:00Z,Pink01,3House,0.7,0,31,1,2,-0.148741651280925,EB,2016,10,decas
2016-10-04T00:00:00Z,Reze02,#7,1.45,0,24,1,2,0.164352855784437,BL,2016,10,decas
2016-10-04T00:00:00Z,Reze02,#7,1.05,0,26,1,2,0.0253058652647703,BL,2016,10,decas
2016-10-04T00:00:00Z,Reze02,#7,1.85,0,30,1,2,0.269512944217916,BL,2016,10,decas
2016-10-04T00:00:00Z,Reze02,#7,1.85,0,30,1,2,0.269512944217916,BL,2016,10,decas
2016-10-04T00:00:00Z,Reze02,#8,1.4,0,22,1,2,0.14921911265538,BL,2016,10,decas
2016-10-05T00:00:00Z,CLMil1,S01,2.65,0,40,1,2,0.424881636631067,EB,2016,10,decas
2016-10-05T00:00:00Z,CLMil1,S01,2.65,0,40,1,2,0.424881636631067,EB,2016,10,decas
2016-10-05T00:00:00Z,Deca01,CAR23,2.5,0,28,1,2,0.399673721481038,BL,2016,10,decas
2016-10-05T00:00:00Z,Deca01,CAR23,2.1,0,31,1,2,0.324282455297693,BL,2016,10,decas
2016-10-05T00:00:00Z,Deca01,CAR23,2.1,0,31,1,2,0.324282455297693,BL,2016,10,decas
2016-10-05T00:00:00Z,Hamb01,Pond V,3.5,0,35,1,2,0.545307116465824,EB,2016,10,decas
2016-10-05T00:00:00Z,Hann01,D14,2.2,0,37,1,2,0.344392273685111,BL,2016,10,decas
2016-10-05T00:00:00Z,Hann01,D13,2,0,37,1,2,0.303196057420489,BL,2016,10,decas
2016-10-05T00:00:00Z,Padu01,Rock#5,5.4,0,31,1,2,0.733197265106569,EB,2016,10,decas
2016-10-05T00:00:00Z,Pink01,Ramp,1.8,0,28,1,2,0.257678574869185,EB,2016,10,decas
2016-10-05T00:00:00Z,Reze02,#8,0.5,0,23,1,2,-0.292429823902064,BL,2016,10,decas
2016-10-06T00:00:00Z,Hamb03,COOMBE,1.3,0,33,1,2,0.117271295655764,EB,2016,10,decas
2016-10-06T00:00:00Z,Hann01,D10,2.8,0,30,1,2,0.44870631990508,BL,2016,10,decas
2016-10-06T00:00:00Z,Hann03,B3,2.2,0,40,1,2,0.344392273685111,EB,2016,10,decas
2016-10-06T00:00:00Z,Hann03,B3,2,0,29,1,2,0.303196057420489,EB,2016,10,decas
2016-10-06T00:00:00Z,Hann03,MEL A6,2.4,0,30,1,2,0.382017042574868,BL,2016,10,decas
2016-10-06T00:00:00Z,John05,Full01,2.4,0,30,1,2,0.382017042574868,BL,2016,10,decas
2016-10-06T00:00:00Z,John05,Full01,2,0,33,1,2,0.303196057420489,BL,2016,10,decas
2016-10-06T00:00:00Z,John05,Full01,2.8,0,37,1,2,0.44870631990508,BL,2016,10,decas
2016-10-06T00:00:00Z,Medi01,A6,0.8,0,33,1,2,-0.0915149811213502,EB,2016,10,decas
2016-10-06T00:00:00Z,Medi01,A6,1.8,0,35,1,2,0.257678574869185,EB,2016,10,decas
2016-10-06T00:00:00Z,Padu01,Rock#5,6,0,34,1,2,0.77887447200274,EB,2016,10,decas
2016-10-06T00:00:00Z,Pink01,Center,1.3,0,32,1,2,0.117271295655764,EB,2016,10,decas
2016-10-06T00:00:00Z,Pink01,Center,1.3,0,32,1,2,0.117271295655764,EB,2016,10,decas
2016-10-06T00:00:00Z,Pink01,Center,4.5,0,35,1,2,0.654176541877961,EB,2016,10,decas
2016-10-06T00:00:00Z,Reze02,#8,1.4,0,27,1,2,0.14921911265538,BL,2016,10,decas
2016-10-06T00:00:00Z,Reze02,#8,2.9,0,26,1,2,0.463892988985907,BL,2016,10,decas
2016-10-06T00:00:00Z,Reze02,#4,1.5,0,28,1,2,0.178976947293169,BL,2016,10,decas
2016-10-06T00:00:00Z,Reze02,#4,1.6,0,30,1,2,0.20682587603185,BL,2016,10,decas
2016-10-06T00:00:00Z,Reze02,#4,2.9,0,26,1,2,0.463892988985907,BL,2016,10,decas
2016-10-07T00:00:00Z,CLMil1,S03,1.9,0,36,1,2,0.281033367247728,other,2016,10,decas
2016-10-07T00:00:00Z,CLMil1,S03,0.6,0,26,1,2,-0.214670164989233,other,2016,10,decas
2016-10-07T00:00:00Z,Hann03,B2,0.1,0,57,1,2,-0.958607314841775,EB,2016,10,decas
2016-10-07T00:00:00Z,Hann03,B2,1.8,0,55,1,2,0.257678574869185,EB,2016,10,decas
2016-10-07T00:00:00Z,Hann03,B2,1.3,0,59,1,2,0.117271295655764,EB,2016,10,decas
2016-10-07T00:00:00Z,Hann03,B2,0.9,0,56,1,2,-0.0409586076789064,EB,2016,10,decas
2016-10-07T00:00:00Z,Hann03,B4,1.2,0,48,1,2,0.0827853703164501,BL,2016,10,decas
2016-10-07T00:00:00Z,Hann03,B1,0.6,0,24,1,2,-0.214670164989233,ST,2016,10,decas
2016-10-07T00:00:00Z,Medi01,A6,1.6,0,23,1,2,0.20682587603185,EB,2016,10,decas
2016-10-07T00:00:00Z,Medi01,A6,0.3,0,28,1,2,-0.508638306165727,EB,2016,10,decas
2016-10-07T00:00:00Z,Padu01,Rock#4,4.2,0,27,1,2,0.624282095835668,BL,2016,10,decas
2016-10-07T00:00:00Z,Pink01,Reserv,0.9,0,30,1,2,-0.0409586076789064,EB,2016,10,decas
2016-10-07T00:00:00Z,Reze01,Ell 3,1.4,0,26,1,2,0.14921911265538,BL,2016,10,decas
2016-10-07T00:00:00Z,Reze02,#4,1.1,0,24,1,2,0.0453229787866575,BL,2016,10,decas
2016-10-07T00:00:00Z,Reze02,#4,1.8,0,31,1,2,0.257678574869185,BL,2016,10,decas
2016-10-07T00:00:00Z,Reze02,#4,0.1,0,22,1,2,-0.958607314841775,BL,2016,10,decas
2016-10-08T00:00:00Z,Deca01,MP1A,4.65,0,40,1,2,0.66838591669,ST,2016,10,decas
2016-10-08T00:00:00Z,Deca01,MP1A,4.65,0,40,1,2,0.66838591669,ST,2016,10,decas
2016-10-08T00:00:00Z,Hann01,D-15,0.75,0,45,1,2,-0.119186407719209,BL,2016,10,decas
2016-10-08T00:00:00Z,Hann01,D-15,0.75,0,45,1,2,-0.119186407719209,BL,2016,10,decas
2016-10-08T00:00:00Z,Medi01,A8,1.3,0,38,1,2,0.117271295655764,EB,2016,10,decas
2016-10-08T00:00:00Z,Pink01,road,1.7,0,38,1,2,0.232996110392154,EB,2016,10,decas
2016-10-08T00:00:00Z,Reze01,Ell 3,1.4,0,26,1,2,0.14921911265538,BL,2016,10,decas
2016-10-08T00:00:00Z,Reze01,Ell 3,1,0,29,1,2,0.00432137378264258,BL,2016,10,decas
2016-10-08T00:00:00Z,Reze01,Ell 4,2.93,0,30,1,2,0.468347330412157,BL,2016,10,decas
2016-10-08T00:00:00Z,Reze01,Ell 4,2.93,0,30,1,2,0.468347330412157,BL,2016,10,decas
2016-10-08T00:00:00Z,Reze01,Ell 4,2.93,0,30,1,2,0.468347330412157,BL,2016,10,decas
2016-10-08T00:00:00Z,Reze01,Ell 4,2.93,0,30,1,2,0.468347330412157,BL,2016,10,decas
2016-10-10T00:00:00Z,Ande01,A-4,4.6,0,35,1,2,0.663700925389648,ST,2016,10,decas
2016-10-10T00:00:00Z,Beat01,Corwin,2.8,0,40,1,2,0.44870631990508,other,2016,10,decas
2016-10-10T00:00:00Z,Beat01,Corwin,1.4,0,36,1,2,0.14921911265538,other,2016,10,decas
2016-10-10T00:00:00Z,CLPin1,Middle,8,0,30,1,2,0.903632516084238,EB,2016,10,decas
2016-10-10T00:00:00Z,CLPin1,Middle,8,0,30,1,2,0.903632516084238,EB,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP1B,2.4,0,32,1,2,0.382017042574868,ST,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP1B,2.4,0,32,1,2,0.382017042574868,ST,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP1B,2.9,0,23,1,2,0.463892988985907,ST,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP2,0.7,0,40,1,2,-0.148741651280925,ST,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP2,2.5,0,39,1,2,0.399673721481038,ST,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP6,3.2,0,31,1,2,0.506505032404872,ST,2016,10,decas
2016-10-10T00:00:00Z,Deca01,MP2,2.3,0,28,1,2,0.363611979892144,ST,2016,10,decas
2016-10-10T00:00:00Z,Grew02,ROCK,2.1,0,21,1,2,0.324282455297693,ST,2016,10,decas
2016-10-10T00:00:00Z,Grew02,ROCK,2.6,0,20,1,2,0.416640507338281,ST,2016,10,decas
2016-10-10T00:00:00Z,Grew02,ROCK,2.2,0,26,1,2,0.344392273685111,ST,2016,10,decas
2016-10-10T00:00:00Z,Hann03,B5a,2,0,24,1,2,0.303196057420489,BL,2016,10,decas
2016-10-10T00:00:00Z,Hann03,B5a,2.4,0,41,1,2,0.382017042574868,BL,2016,10,decas
2016-10-10T00:00:00Z,Medi01,A1,2.55,0,23,1,2,0.40823996531185,other,2016,10,decas
2016-10-10T00:00:00Z,Medi01,A1,2.55,0,23,1,2,0.40823996531185,other,2016,10,decas
2016-10-10T00:00:00Z,Norr02,BS2,3.6,0,24,1,2,0.557507201905658,ST,2016,10,decas
2016-10-10T00:00:00Z,Norr02,BS2,1.8,0,21,1,2,0.257678574869185,ST,2016,10,decas
2016-10-10T00:00:00Z,Norr02,BS2,2.2,0,20,1,2,0.344392273685111,ST,2016,10,decas
2016-10-10T00:00:00Z,Norr02,BS3,4.1,0,17,1,2,0.613841821876069,ST,2016,10,decas
2016-10-10T00:00:00Z,Norr02,BS3,4.1,0,17,1,2,0.613841821876069,ST,2016,10,decas
2016-10-10T00:00:00Z,Pink01,field,1.7,0,38,1,2,0.232996110392154,EB,2016,10,decas
2016-10-10T00:00:00Z,Pink01,field,0.4,0,41,1,2,-0.387216143280265,EB,2016,10,decas
2016-10-10T00:00:00Z,Reze01,Lanz 1,2,0,20,1,2,0.303196057420489,ST,2016,10,decas
2016-10-10T00:00:00Z,Reze01,Lanz 8,1.4,0,34,1,2,0.14921911265538,BL,2016,10,decas
2016-10-10T00:00:00Z,Reze01,Lanz 8,1.4,0,34,1,2,0.14921911265538,BL,2016,10,decas
2016-10-10T00:00:00Z,Youn02,4,0.7,0,40,1,2,-0.148741651280925,EB,2016,10,decas
2016-10-10T00:00:00Z,Youn02,4,0.7,0,40,1,2,-0.148741651280925,EB,2016,10,decas
2016-10-11T00:00:00Z,CLPin1,Middle,1.05,0,35,1,2,0.0253058652647703,EB,2016,10,decas
2016-10-11T00:00:00Z,CLPin1,Middle,1.05,0,35,1,2,0.0253058652647703,EB,2016,10,decas
2016-10-11T00:00:00Z,Deca01,MP3,14.2,0,31,1,2,1.15259407792747,ST,2016,10,decas
2016-10-11T00:00:00Z,DeMo01,4,3.2,0,17,1,2,0.506505032404872,other,2016,10,decas
2016-10-11T00:00:00Z,Hann01,C 8,1,0,59,1,2,0.00432137378264258,EB,2016,10,decas
2016-10-11T00:00:00Z,Hann01,C19,0.9,0,33,1,2,-0.0409586076789064,ST,2016,10,decas
2016-10-11T00:00:00Z,Hann01,C19,0.9,0,33,1,2,-0.0409586076789064,ST,2016,10,decas
2016-10-11T00:00:00Z,Hann01,C19,0.9,0,33,1,2,-0.0409586076789064,ST,2016,10,decas
2016-10-11T00:00:00Z,Medi01,A7,1.6,0,23,1,2,0.20682587603185,ST,2016,10,decas
2016-10-11T00:00:00Z,Medi01,A7,2.1,0,23,1,2,0.324282455297693,ST,2016,10,decas
2016-10-11T00:00:00Z,Reze01,Lanz 5,2.6,0,24,1,2,0.416640507338281,BL,2016,10,decas
2016-10-11T00:00:00Z,Reze01,Lanz 5,1.8,0,33,1,2,0.257678574869185,BL,2016,10,decas
2016-10-11T00:00:00Z,Reze01,Lanz 5,1.8,0,33,1,2,0.257678574869185,BL,2016,10,decas
2016-10-11T00:00:00Z,Reze01,Lanz 2,1.5,2,26,1,2,0.178976947293169,ST,2016,10,decas
2016-10-11T00:00:00Z,Shur02,1,1.5,0,31,1,2,0.178976947293169,other,2016,10,decas
2016-10-11T00:00:00Z,Shur02,1,2.1,0,33,1,2,0.324282455297693,other,2016,10,decas
2016-10-11T00:00:00Z,Shur02,1,0.4,0,33,1,2,-0.387216143280265,other,2016,10,decas
2016-10-11T00:00:00Z,Shur02,1,2.4,0,33,1,2,0.382017042574868,other,2016,10,decas
2016-10-11T00:00:00Z,Youn02,1,1.3,0,38,1,2,0.117271295655764,BL,2016,10,decas
2016-10-11T00:00:00Z,Youn02,1,1.3,0,38,1,2,0.117271295655764,BL,2016,10,decas
2016-10-11T00:00:00Z,Youn02,1,1.3,0,38,1,2,0.117271295655764,BL,2016,10,decas
2016-10-12T00:00:00Z,CLPin1,Middle,0.8,0,23,1,2,-0.0915149811213502,EB,2016,10,decas
2016-10-12T00:00:00Z,CLPin1,Middle,1.5,0,41,1,2,0.178976947293169,EB,2016,10,decas
2016-10-12T00:00:00Z,CLPin1,Middle,1.5,0,41,1,2,0.178976947293169,EB,2016,10,decas
2016-10-12T00:00:00Z,CLPin1,Middle,1.5,0,37,1,2,0.178976947293169,EB,2016,10,decas
2016-10-12T00:00:00Z,Deca01,MP3,8.3,0,40,1,2,0.919601023784111,ST,2016,10,decas
2016-10-12T00:00:00Z,Deca01,MP3,12.5,0,32,1,2,1.09725730969342,ST,2016,10,decas
2016-10-12T00:00:00Z,Hann01,C18,0.9,0,30,1,2,-0.0409586076789064,ST,2016,10,decas
2016-10-12T00:00:00Z,Hann01,C18,2.1,0,22,1,2,0.324282455297693,ST,2016,10,decas
2016-10-12T00:00:00Z,Hann01,C18,2.1,0,22,1,2,0.324282455297693,ST,2016,10,decas
2016-10-12T00:00:00Z,Hann01,C18,1.8,0,26,1,2,0.257678574869185,ST,2016,10,decas
2016-10-12T00:00:00Z,Hann01,C10,0.95,0,47,1,2,-0.0177287669604316,EB,2016,10,decas
2016-10-12T00:00:00Z,Hann01,C10,0.95,0,47,1,2,-0.0177287669604316,EB,2016,10,decas
2016-10-12T00:00:00Z,Norr01,A-12,0.3,0,29,1,2,-0.508638306165727,other,2016,10,decas
2016-10-12T00:00:00Z,Norr01,A-12,1.2,0,22,1,2,0.0827853703164501,other,2016,10,decas
2016-10-12T00:00:00Z,Norr01,A-12,2.4,0,23,1,2,0.382017042574868,other,2016,10,decas
2016-10-12T00:00:00Z,Pink01,CHER01,3.6,0,22,1,2,0.557507201905658,other,2016,10,decas
2016-10-12T00:00:00Z,Reze01,Lanz 2,2.1,0,24,1,2,0.324282455297693,ST,2016,10,decas
2016-10-12T00:00:00Z,Reze01,Lanz 4,1.3,0,33,1,2,0.117271295655764,BL,2016,10,decas
2016-10-12T00:00:00Z,Reze01,Lanz 4,1.3,0,33,1,2,0.117271295655764,BL,2016,10,decas
2016-10-12T00:00:00Z,Reze01,Lanz 4,1.3,0,33,1,2,0.117271295655764,BL,2016,10,decas
2016-10-12T00:00:00Z,Reze01,Lanz 4,1.3,0,33,1,2,0.117271295655764,BL,2016,10,decas
2016-10-12T00:00:00Z,Reze01,Lanz 6,1.3,0,34,1,2,0.117271295655764,BL,2016,10,decas
2016-10-12T00:00:00Z,Shur02,1,3.7,0,23,1,2,0.569373909615046,other,2016,10,decas
2016-10-12T00:00:00Z,Shur02,1,4.3,0,29,1,2,0.634477270160732,other,2016,10,decas
2016-10-12T00:00:00Z,Shur02,1,5.1,0,27,1,2,0.708420900134713,other,2016,10,decas
2016-10-12T00:00:00Z,Smit02,B-1,2.2,0,30,1,2,0.344392273685111,EB,2016,10,decas
2016-10-12T00:00:00Z,Smit02,LSHAW,2.7,0,20,1,2,0.432969290874406,ST,2016,10,decas
2016-10-12T00:00:00Z,Youn02,23,1,0,35,1,2,0.00432137378264258,other,2016,10,decas
2016-10-12T00:00:00Z,Youn02,23,1.2,0,38,1,2,0.0827853703164501,other,2016,10,decas
2016-10-13T00:00:00Z,CLPaq1,Tike 9,0.4,0,26,1,2,-0.387216143280265,BL,2016,10,decas
2016-10-13T00:00:00Z,CLPaq1,Tike 9,0.9,0,31,1,2,-0.0409586076789064,BL,2016,10,decas
