"","grower_id","date","bog","rot","debris","color","variety","kqf_pre","kqf_final"
"2441","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2442","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2443","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2444","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2445","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2446","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2447","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2448","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2449","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2450","Deca03","11/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2451","Deca03","11/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2452","Deca03","11/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2453","Deca03","11/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2454","Deca03","11/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2455","Deca03","11/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2456","Deca03","11/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2457","Deca03","11/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2458","Hamb01","11/11/2015","Lap1",2.89,0,67,"ST",5,7
"2459","Hamb01","11/11/2015","Lap 2",2.91,0,56,"ST",5,7
"2460","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2461","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2462","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2463","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2464","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2465","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2466","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2467","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2468","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2469","Deca03","11/12/2015","ZPD",NA,NA,NA,"PD",5,7
"2470","Bott02","11/13/2015","14",6.38,0,57,"EB",5,7
"2471","Bott02","11/13/2015","11",4.05,0,55,"ST",5,7
"2472","Deca03","11/13/2015","ZPD",NA,NA,NA,"PD",5,7
"2473","Deca03","11/13/2015","ZPD",NA,NA,NA,"PD",5,7
"2474","Deca03","11/13/2015","ZPD",NA,NA,NA,"PD",5,7
"2475","Deca03","11/13/2015","ZPD",NA,NA,NA,"PD",5,7
"2476","Deca03","11/13/2015","ZPD",NA,NA,NA,"PD",5,7
"2477","Deca03","11/13/2015","ZPD",NA,NA,NA,"PD",5,7
"2478","Hamb01","11/13/2015","Lap 3",2.54,0,58,"ST",5,7
"2479","Hamb01","11/13/2015","Lap 4",2.18,0,42,"ST",5,7
"2480","Bott02","11/16/2015","15",5.53,0,58,"MX",5,7
"2481","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2482","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2483","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2484","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2485","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2486","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2487","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2488","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2489","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2490","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2491","Deca03","11/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2492","Bott02","11/17/2015","25",1.43,0,57,"ST",5,7
"2493","Deca03","11/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2494","Deca03","11/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2495","Deca03","11/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2496","Deca03","11/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2497","Deca03","11/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2498","Deca03","11/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2499","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2500","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2501","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2502","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2503","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2504","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2505","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2506","Deca03","11/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2507","Bott02","11/19/2015","19",0.68,0,63,"ST",5,7
"2508","Deca03","11/19/2015","ZPD",NA,NA,NA,"PD",5,7
"2509","Deca03","11/19/2015","ZPD",NA,NA,NA,"PD",5,7
"2510","Deca03","11/19/2015","ZPD",NA,NA,NA,"PD",5,7
"2511","Deca03","11/19/2015","ZPD",NA,NA,NA,"PD",5,7
"2512","Deca03","11/19/2015","ZPD",NA,NA,NA,"PD",5,7
"2513","Deca03","11/19/2015","ZPD",NA,NA,NA,"PD",5,7
"2514","Bott02","11/20/2015","22",1.04,0,65,"ST",5,7
"2515","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2516","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2517","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2518","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2519","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2520","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2521","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2522","Deca03","11/20/2015","ZPD",NA,NA,NA,"PD",5,7
"2523","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2524","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2525","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2526","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2527","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2528","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2529","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2530","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2531","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2532","Deca03","11/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2533","Deca03","11/24/2015","ZPD",NA,NA,NA,"PD",5,7
"2534","Deca03","11/24/2015","ZPD",NA,NA,NA,"PD",5,7
"2535","Deca03","11/25/2015","ZPD",NA,NA,NA,"PD",5,7
"2536","Deca03","11/25/2015","ZPD",NA,NA,NA,"PD",5,7
"2537","Deca03","11/25/2015","ZPD",NA,NA,NA,"PD",5,7
"2538","Deca03","11/25/2015","ZPD",NA,NA,NA,"PD",5,7
"2539","Deca03","11/25/2015","ZPD",NA,NA,NA,"PD",5,7
"2540","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2541","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2542","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2543","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2544","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2545","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2546","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2547","Deca03","11/30/2015","ZPD",NA,NA,NA,"PD",5,7
"2548","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2549","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2550","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2551","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2552","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2553","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2554","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2555","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2556","Deca03","12/3/2015","ZPD",NA,NA,NA,"PD",5,7
"2557","Deca03","12/4/2015","ZPD",NA,NA,NA,"PD",5,7
"2558","Deca03","12/4/2015","ZPD",NA,NA,NA,"PD",5,7
"2559","Deca03","12/4/2015","ZPD",NA,NA,NA,"PD",5,7
"2560","Deca03","12/4/2015","ZPD",NA,NA,NA,"PD",5,7
"2561","Deca03","12/4/2015","ZPD",NA,NA,NA,"PD",5,7
"2562","Deca03","12/7/2015","ZPD",NA,NA,NA,"PD",5,7
"2563","Deca03","12/7/2015","ZPD",NA,NA,NA,"PD",5,7
"2564","Deca03","12/7/2015","ZPD",NA,NA,NA,"PD",5,7
"2565","Deca03","12/7/2015","ZPD",NA,NA,NA,"PD",5,7
"2566","Deca03","12/7/2015","ZPD",NA,NA,NA,"PD",5,7
"2567","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2568","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2569","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2570","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2571","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2572","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2573","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2574","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2575","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2576","Deca03","12/8/2015","ZPD",NA,NA,NA,"PD",5,7
"2577","Deca03","12/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2578","Deca03","12/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2579","Deca03","12/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2580","Deca03","12/9/2015","ZPD",NA,NA,NA,"PD",5,7
"2581","Deca03","12/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2582","Deca03","12/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2583","Deca03","12/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2584","Deca03","12/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2585","Deca03","12/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2586","Deca03","12/10/2015","ZPD",NA,NA,NA,"PD",5,7
"2587","Deca03","12/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2588","Deca03","12/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2589","Deca03","12/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2590","Deca03","12/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2591","Deca03","12/11/2015","ZPD",NA,NA,NA,"PD",5,7
"2592","Deca03","12/14/2015","ZPD",NA,NA,NA,"PD",5,7
"2593","Deca03","12/14/2015","ZPD",NA,NA,NA,"PD",5,7
"2594","Deca03","12/14/2015","ZPD",NA,NA,NA,"PD",5,7
"2595","Deca03","12/14/2015","ZPD",NA,NA,NA,"PD",5,7
"2596","Deca03","12/14/2015","ZPD",NA,NA,NA,"PD",5,7
"2597","Deca03","12/15/2015","ZPD",NA,NA,NA,"PD",5,7
"2598","Deca03","12/15/2015","ZPD",NA,NA,NA,"PD",5,7
"2599","Deca03","12/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2600","Deca03","12/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2601","Deca03","12/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2602","Deca03","12/16/2015","ZPD",NA,NA,NA,"PD",5,7
"2603","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2604","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2605","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2606","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2607","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2608","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2609","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2610","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2611","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2612","Deca03","12/17/2015","ZPD",NA,NA,NA,"PD",5,7
"2613","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2614","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2615","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2616","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2617","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2618","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2619","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2620","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2621","Deca03","12/18/2015","ZPD",NA,NA,NA,"PD",5,7
"2622","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2623","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2624","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2625","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2626","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2627","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2628","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2629","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2630","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2631","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2632","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2633","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2634","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2635","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2636","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2637","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2638","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2639","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2640","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2641","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2642","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2643","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2644","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2645","Deca03","12/21/2015","ZPD",NA,NA,NA,"PD",5,7
"2646","Deca03","12/22/2015","ZPD",NA,NA,NA,"PD",5,7
"2647","Deca03","12/22/2015","ZPD",NA,NA,NA,"PD",5,7
"2648","Deca03","12/22/2015","ZPD",NA,NA,NA,"PD",5,7
"2649","Deca03","12/22/2015","ZPD",NA,NA,NA,"PD",5,7
"2650","Deca03","12/22/2015","ZPD",NA,NA,NA,"PD",5,7
"2651","Deca03","12/22/2015","ZPD",NA,NA,NA,"PD",5,7
"2652","Deca03","12/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2653","Deca03","12/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2654","Deca03","12/23/2015","ZPD",NA,NA,NA,"PD",5,7
"2655","","Alle02","",NA,NA,NA,"",5,7
"2656","Deca01","9/22/2016","MP10",12.1,0,35,"SK",1,2
"2657","Deca01","9/22/2016","MP9",13.5,0,39,"SK",1,2
"2658","Reze02","9/22/2016","#1",1.3,0,12,"BL",1,2
"2659","Reze02","9/22/2016","#1",1.3,0,12,"BL",1,2
"2660","Deca03","9/23/2016","ZPD",NA,NA,NA,"PD",1,2
"2661","Reze02","9/23/2016","#2",0.66,0,13,"BL",1,2
"2662","Reze02","9/23/2016","#2",0.66,0,13,"BL",1,2
"2663","Reze02","9/23/2016","#3",0.7,0,10,"BL",1,2
"2664","Reze02","9/23/2016","#3",0.7,0,10,"BL",1,2
"2665","Deca03","9/26/2016","ZPD",NA,NA,NA,"PD",1,2
"2666","Pime01","9/26/2016","house",10,0,23,"EB",1,2
"2667","Pime01","9/26/2016","house",10,0,23,"EB",1,2
"2668","Deca03","9/27/2016","ZPD",NA,NA,NA,"PD",1,2
"2669","DeMo01","9/27/2016","6",7.7,0,17,"OB",1,2
"2670","DeMo01","9/28/2016","3",8.2,0,17,"OB",1,2
"2671","Deca03","9/29/2016","ZPD",NA,NA,NA,"PD",1,2
"2672","DeMo01","9/29/2016","3",8.2,0,17,"OB",1,2
"2673","Deca01","9/30/2016","CAR19",0.2,0,34,"EB",1,2
"2674","Deca03","9/30/2016","ZPD",NA,NA,NA,"PD",1,2
"2675","Hann01","9/30/2016","D9",2.5,0,37,"BL",1,2
"2676","Pink01","9/30/2016","BShant",15.7,0,19,"EB",1,2
"2677","Pink01","9/30/2016","BShant",15.7,0,19,"EB",1,2
"2678","Deca03","10/3/2016","ZPD",NA,NA,NA,"PD",1,2
"2679","Hann01","10/3/2016","D3",2.8,0,47,"BL",1,2
"2680","Hann01","10/3/2016","D3",0.8,0,72,"BL",1,2
"2681","Hann01","10/3/2016","D3",0.8,0,72,"BL",1,2
"2682","Medi01","10/3/2016","A3",1.9,0,23,"BL",1,2
"2683","Pink01","10/3/2016","BShant",3.5,0,17,"EB",1,2
"2684","Pink01","10/3/2016","3House",1.3,0,25,"EB",1,2
"2685","Reze02","10/3/2016","#6",1.23,0,20,"BL",1,2
"2686","Reze02","10/3/2016","#6",1.23,0,20,"BL",1,2
"2687","Reze02","10/3/2016","#6",1.23,0,20,"BL",1,2
"2688","Deca03","10/4/2016","ZPD",NA,NA,NA,"PD",1,2
"2689","Hann01","10/4/2016","D4",0.9,0,28,"BL",1,2
"2690","Hann01","10/4/2016","D4",1.4,0,30,"BL",1,2
"2691","Hann01","10/4/2016","D5",0.5,0,35,"EB",1,2
"2692","Hann01","10/4/2016","D7",0.3,0,26,"EB",1,2
"2693","Hann01","10/4/2016","D8",0.7,0,34,"EB",1,2
"2694","Medi01","10/4/2016","A2",2.11,0,33,"EB",1,2
"2695","Medi01","10/4/2016","A2",2.11,0,33,"EB",1,2
"2696","Medi01","10/4/2016","A2",0.7,0,35,"EB",1,2
"2697","Pett02","10/4/2016","#4",2.6,0,20,"BL",1,2
"2698","Pett02","10/4/2016","#4",2.6,0,20,"BL",1,2
"2699","Pett02","10/4/2016","#4",6,0,23,"BL",1,2
"2700","Pett02","10/4/2016","#4",6.2,0,23,"BL",1,2
"2701","Pink01","10/4/2016","3House",0.7,0,31,"EB",1,2
"2702","Reze02","10/4/2016","#7",1.45,0,24,"BL",1,2
"2703","Reze02","10/4/2016","#7",1.05,0,26,"BL",1,2
"2704","Reze02","10/4/2016","#7",1.85,0,30,"BL",1,2
"2705","Reze02","10/4/2016","#7",1.85,0,30,"BL",1,2
"2706","Reze02","10/4/2016","#8",1.4,0,22,"BL",1,2
"2707","CLMil1","10/5/2016","S01",2.65,0,40,"EB",1,2
"2708","CLMil1","10/5/2016","S01",2.65,0,40,"EB",1,2
"2709","Deca01","10/5/2016","CAR23",2.5,0,28,"BL",1,2
"2710","Deca01","10/5/2016","CAR23",2.1,0,31,"BL",1,2
"2711","Deca01","10/5/2016","CAR23",2.1,0,31,"BL",1,2
"2712","Deca03","10/5/2016","ZPD",NA,NA,NA,"PD",1,2
"2713","Hamb01","10/5/2016","Pond V",3.5,0,35,"EB",1,2
"2714","Hann01","10/5/2016","D14",2.2,0,37,"BL",1,2
"2715","Hann01","10/5/2016","D13",2,0,37,"BL",1,2
"2716","Padu01","10/5/2016","Rock#5",5.4,0,31,"EB",1,2
"2717","Pink01","10/5/2016","Ramp",1.8,0,28,"EB",1,2
"2718","Reze02","10/5/2016","#8",0.5,0,23,"BL",1,2
"2719","Deca03","10/6/2016","ZPD",NA,NA,NA,"PD",1,2
"2720","Hamb03","10/6/2016","COOMBE",1.3,0,33,"EB",1,2
"2721","Hann01","10/6/2016","D10",2.8,0,30,"BL",1,2
"2722","Hann03","10/6/2016","B3",2.2,0,40,"EB",1,2
"2723","Hann03","10/6/2016","B3",2,0,29,"EB",1,2
"2724","Hann03","10/6/2016","MEL A6",2.4,0,30,"BL",1,2
"2725","John05","10/6/2016","Full01",2.4,0,30,"BL",1,2
"2726","John05","10/6/2016","Full01",2,0,33,"BL",1,2
"2727","John05","10/6/2016","Full01",2.8,0,37,"BL",1,2
"2728","Medi01","10/6/2016","A6",0.8,0,33,"EB",1,2
"2729","Medi01","10/6/2016","A6",1.8,0,35,"EB",1,2
"2730","Padu01","10/6/2016","Rock#5",6,0,34,"EB",1,2
"2731","Pink01","10/6/2016","Center",1.3,0,32,"EB",1,2
"2732","Pink01","10/6/2016","Center",1.3,0,32,"EB",1,2
"2733","Pink01","10/6/2016","Center",4.5,0,35,"EB",1,2
"2734","Reze02","10/6/2016","#8",1.4,0,27,"BL",1,2
"2735","Reze02","10/6/2016","#8",2.9,0,26,"BL",1,2
"2736","Reze02","10/6/2016","#4",1.5,0,28,"BL",1,2
"2737","Reze02","10/6/2016","#4",1.6,0,30,"BL",1,2
"2738","Reze02","10/6/2016","#4",2.9,0,26,"BL",1,2
"2739","CLMil1","10/7/2016","S03",1.9,0,36,"MX",1,2
"2740","CLMil1","10/7/2016","S03",0.6,0,26,"MX",1,2
"2741","Hann03","10/7/2016","B2",0.1,0,57,"EB",1,2
"2742","Hann03","10/7/2016","B2",1.8,0,55,"EB",1,2
"2743","Hann03","10/7/2016","B2",1.3,0,59,"EB",1,2
"2744","Hann03","10/7/2016","B2",0.9,0,56,"EB",1,2
"2745","Hann03","10/7/2016","B4",1.2,0,48,"BL",1,2
"2746","Hann03","10/7/2016","B1",0.6,0,24,"ST",1,2
"2747","Medi01","10/7/2016","A6",1.6,0,23,"EB",1,2
"2748","Medi01","10/7/2016","A6",0.3,0,28,"EB",1,2
"2749","Padu01","10/7/2016","Rock#4",4.2,0,27,"BL",1,2
"2750","Pink01","10/7/2016","Reserv",0.9,0,30,"EB",1,2
"2751","Reze01","10/7/2016","Ell 3",1.4,0,26,"BL",1,2
"2752","Reze02","10/7/2016","#4",1.1,0,24,"BL",1,2
"2753","Reze02","10/7/2016","#4",1.8,0,31,"BL",1,2
"2754","Reze02","10/7/2016","#4",0.1,0,22,"BL",1,2
"2755","Deca01","10/8/2016","MP1A",4.65,0,40,"ST",1,2
"2756","Deca01","10/8/2016","MP1A",4.65,0,40,"ST",1,2
"2757","Hann01","10/8/2016","D-15",0.75,0,45,"BL",1,2
"2758","Hann01","10/8/2016","D-15",0.75,0,45,"BL",1,2
"2759","Medi01","10/8/2016","A8",1.3,0,38,"EB",1,2
"2760","Pink01","10/8/2016","road",1.7,0,38,"EB",1,2
"2761","Reze01","10/8/2016","Ell 3",1.4,0,26,"BL",1,2
"2762","Reze01","10/8/2016","Ell 3",1,0,29,"BL",1,2
"2763","Reze01","10/8/2016","Ell 4",2.93,0,30,"BL",1,2
"2764","Reze01","10/8/2016","Ell 4",2.93,0,30,"BL",1,2
"2765","Reze01","10/8/2016","Ell 4",2.93,0,30,"BL",1,2
"2766","Reze01","10/8/2016","Ell 4",2.93,0,30,"BL",1,2
"2767","Ande01","10/10/2016","A-4",4.6,0,35,"ST",1,2
"2768","Bapt04","10/10/2016","Cemet",NA,NA,NA,"BL",1,2
"2769","Beat01","10/10/2016","Corwin",2.8,0,40,"MX",1,2
"2770","Beat01","10/10/2016","Corwin",1.4,0,36,"MX",1,2
"2771","CLPin1","10/10/2016","Middle",8,0,30,"EB",1,2
"2772","CLPin1","10/10/2016","Middle",8,0,30,"EB",1,2
"2773","Deca01","10/10/2016","MP1B",2.4,0,32,"ST",1,2
"2774","Deca01","10/10/2016","MP1B",2.4,0,32,"ST",1,2
"2775","Deca01","10/10/2016","MP1B",2.9,0,23,"ST",1,2
"2776","Deca01","10/10/2016","MP2",0.7,0,40,"ST",1,2
"2777","Deca01","10/10/2016","MP2",2.5,0,39,"ST",1,2
"2778","Deca01","10/10/2016","MP6",3.2,0,31,"ST",1,2
"2779","Deca01","10/10/2016","MP2",2.3,0,28,"ST",1,2
"2780","Grew02","10/10/2016","ROCK",2.1,0,21,"ST",1,2
"2781","Grew02","10/10/2016","ROCK",2.6,0,20,"ST",1,2
"2782","Grew02","10/10/2016","ROCK",2.2,0,26,"ST",1,2
"2783","Hann03","10/10/2016","B5a",2,0,24,"BL",1,2
"2784","Hann03","10/10/2016","B5a",2.4,0,41,"BL",1,2
"2785","Medi01","10/10/2016","A1",2.55,0,23,"SN",1,2
"2786","Medi01","10/10/2016","A1",2.55,0,23,"SN",1,2
"2787","Norr02","10/10/2016","BS2",3.6,0,24,"ST",1,2
"2788","Norr02","10/10/2016","BS2",1.8,0,21,"ST",1,2
"2789","Norr02","10/10/2016","BS2",2.2,0,20,"ST",1,2
"2790","Norr02","10/10/2016","BS3",4.1,0,17,"ST",1,2
"2791","Norr02","10/10/2016","BS3",4.1,0,17,"ST",1,2
"2792","Pink01","10/10/2016","field",1.7,0,38,"EB",1,2
"2793","Pink01","10/10/2016","field",0.4,0,41,"EB",1,2
"2794","Reze01","10/10/2016","Lanz 1",2,0,20,"ST",1,2
"2795","Reze01","10/10/2016","Lanz 8",1.4,0,34,"BL",1,2
"2796","Reze01","10/10/2016","Lanz 8",1.4,0,34,"BL",1,2
"2797","Youn02","10/10/2016","4",0.7,0,40,"EB",1,2
"2798","Youn02","10/10/2016","4",0.7,0,40,"EB",1,2
"2799","CLPin1","10/11/2016","Middle",1.05,0,35,"EB",1,2
"2800","CLPin1","10/11/2016","Middle",1.05,0,35,"EB",1,2
"2801","Deca01","10/11/2016","MP3",14.2,0,31,"ST",1,2
"2802","Deca03","10/11/2016","ZPD",NA,NA,NA,"PD",1,2
"2803","DeMo01","10/11/2016","4",3.2,0,17,"OS",1,2
"2804","Hann01","10/11/2016","C 8",1,0,59,"EB",1,2
"2805","Hann01","10/11/2016","C19",0.9,0,33,"ST",1,2
"2806","Hann01","10/11/2016","C19",0.9,0,33,"ST",1,2
"2807","Hann01","10/11/2016","C19",0.9,0,33,"ST",1,2
"2808","Medi01","10/11/2016","A7",1.6,0,23,"ST",1,2
"2809","Medi01","10/11/2016","A7",2.1,0,23,"ST",1,2
"2810","Reze01","10/11/2016","Lanz 5",2.6,0,24,"BL",1,2
"2811","Reze01","10/11/2016","Lanz 5",1.8,0,33,"BL",1,2
"2812","Reze01","10/11/2016","Lanz 5",1.8,0,33,"BL",1,2
"2813","Reze01","10/11/2016","Lanz 2",1.5,2,26,"ST",1,2
"2814","Shur02","10/11/2016","1",1.5,0,31,"MX",1,2
"2815","Shur02","10/11/2016","1",2.1,0,33,"MX",1,2
"2816","Shur02","10/11/2016","1",0.4,0,33,"MX",1,2
"2817","Shur02","10/11/2016","1",2.4,0,33,"MX",1,2
